"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Pops Mensah-Bonsu","SF","DEN                  DEN","30","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Damion James","SG","WAS                  WAS","26","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Earl Clark","SF","MEM                  MEM","25","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Greg Stiemsma","C","TOR                  TOR","28","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Ekpe Udoh","C","LAC                  LAC","26","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Reggie Williams","SF","MIA                  MIA","27","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Wesley Johnson","SF","LAL                  LAL","26","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Al-Farouq Aminu","PF","DAL                  DAL","23","2014","2014","1","$981,084","$981,084","$2,081,686","$2,081,686"
"Ishmael Smith","PG","HOU                  HOU","25","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Jeff Adrien","SF","HOU                  HOU","27","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Cole Aldrich","C","NYK                  NYK","25","2014","2014","1","$981,084","$981,084","$981,084","$981,084"
"Jerel McNeal","PG","PHX                  PHX","26","2014","2015","2","$974,195","$487,098","$974,195","$974,195"
"Jamaal Franklin","SG","DEN                  DEN","22","2014","2015","2","$966,487","$483,244","$966,487","$966,487"
"Lance Thomas","SF","OKC                  OKC","25","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Daniel Orton","C","WAS                  WAS","23","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Dexter Pittman","C","ATL                  ATL","25","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Chris Johnson","PF","MIA                  MIA","28","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Joe Alexander","SF","DEN                  DEN","27","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Jeremy Tyler","PF","LAL                  LAL","22","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Hamady N'Diaye","C","BKN                  BKN","26","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Chris Singleton","SF","IND                  IND","24","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Chris Douglas-Roberts","SG","LAC                  LAC","26","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Darius Morris","PG","POR                  POR","22","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Jordan Hamilton","SF","TOR                  TOR","23","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Jimmer Fredette","PG","NOP                  NOP","24","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"LaVoy Allen","PF","IND                  IND","24","2014","2014","1","$948,163","$948,163","$948,163","$948,163"
"Ishmael Smith","PG","OKC                  OKC","25","2014","2014","1","$923,373","$923,373","$923,373","$923,373"
"Willie Reed","C","BKN                  BKN","23","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Marcus Williams","PF","DEN                  DEN","27","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Doron Lamb","SG","DAL                  DAL","22","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Jared Cunningham","SG","LAC                  LAC","22","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Hassan Whiteside","C","MEM                  MEM","24","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Bernard James","C","DAL                  DAL","28","2014","2014","1","$915,243","$915,243","$915,243","$915,243"
"Tim Frazier","PG","POR                  POR","23","2014","2015","2","$895,803","$447,902","$895,803","$895,803"
"Jabari Brown","SG","LAL                  LAL","21","2014","2015","2","$889,824","$444,912","$889,824","$889,824"
"Robbie Hummel","SF","MIN                  MIN","24","2014","2014","1","$880,000","$880,000","$880,000","$880,000"
"David Stockton","PG","SAC                  SAC","22","2014","2015","2","$856,996","$428,498","$856,996","$856,996"
"Dante Cunningham","PF","NOP                  NOP","26","2014","2014","1","$831,942","$831,942","$831,942","$831,942"
"D.J. Stephens","SG","NOP                  NOP","23","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Peyton Siva","PG","ORL                  ORL","23","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Seth Curry","SG","ORL                  ORL","23","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Shane Edwards","SF","CLE                  CLE","26","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Vander Blue","SG","WAS                  WAS","21","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Kim English","SG","CHI                  CHI","25","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Ben Hansbrough","PG","CHI                  CHI","26","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Lorenzo Brown","PG","PHI                  PHI","23","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Xavier Silas","SG","WAS                  WAS","25","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Jerome Jordan","C","BKN                  BKN","27","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Dionte Christmas","SG","NOP                  NOP","27","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Kevin Jones","PF","CLE                  CLE","24","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Vernon Macklin","C","NOP                  NOP","27","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Justin Holiday","SG","GSW                  GSW","24","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Arinze Onuaku","PF","IND                  IND","26","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Adonis Thomas","SF","IND                  IND","20","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"James Southerland","SF","POR                  POR","23","2014","2014","1","$816,482","$816,482","$816,482","$816,482"
"Hassan Whiteside","C","MEM                  MEM","24","2014","2014","1","$796,800","$796,800","$796,800","$796,800"
"Jeff Adrien","SF","MIN                  MIN","27","2014","2014","1","$796,409","$796,409","$796,409","$796,409"
"Malcolm Lee","SG","PHI                  PHI","23","2014","2014","1","$710,659","$710,659","$710,659","$710,659"
"Kenyon Martin","PF","MIL                  MIL","36","2014","2014","1","$656,081","$656,081","$656,081","$656,081"
"Gal Mekel","PG","NOP                  NOP","25","2014","2014","1","$638,777","$638,777","$1,786,053","$1,786,053"
"Dahntay Jones","SF","LAC                  LAC","33","2014","2014","1","$613,478","$613,478","$613,478","$613,478"
"Louis Amundson","PF","NYK                  NYK","31","2014","2014","1","$585,775","$585,775","$585,775","$585,775"
"Jordan Vandenberg","C","NYK                  NYK","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Michael Eric","C","MIL                  MIL","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Fuquan Edwin","SF","SAS                  SAS","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Robert Vaden","SG","SAS                  SAS","28","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Larry Drew II","PG","MIA                  MIA","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Rodney McGruder","SG","BOS                  BOS","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Sean Kilpatrick","SG","GSW                  GSW","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Yuki Togashi","PG","DAL                  DAL","20","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Stephen Holt","PG","CLE                  CLE","","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Jarell Eddie","SF","ATL                  ATL","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"K.J. McDaniels","SG","PHI                  PHI","20","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Drew Crawford","SG","ORL                  ORL","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Kadeem Batts","PF","ORL                  ORL","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Talib Zanna","PF","OKC                  OKC","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Richard Solomon","PF","OKC                  OKC","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Christian Watford","PF","BOS                  BOS","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Chris Crawford","PG","CLE                  CLE","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Jamil Wilson","SF","PHX                  PHX","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"John Holland","SF","SAS                  SAS","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"David Stockton","PG","WAS                  WAS","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Josh Bostic","SF","DET                  DET","26","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Joe Ingles","SF","LAC                  LAC","26","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Joe Jackson","PG","PHX                  PHX","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Shawn Jones","PF","MIA                  MIA","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Jabari Brown","SG","LAL                  LAL","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Keith Appling","PG","LAL                  LAL","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Andre Dawkins","SG","MIA                  MIA","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Roscoe Smith","SF","LAL                  LAL","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Justin Cobbs","PG","CHA                  CHA","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Dallas Lauderdale","PF","CHA                  CHA","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Brian Qvale","C","CHA                  CHA","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Orlando Sanchez","PF","NYK                  NYK","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Kalin Lucas","PG","MEM                  MEM","24","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Glenn Robinson III","SF","MIN                  MIN","19","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Casey Prather","SF","PHX                  PHX","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Patrick Christopher","SG","MEM                  MEM","25","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Travis Wear","SF","NYK                  NYK","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Langston Galloway","SG","NYK                  NYK","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Elijah Millsap","SG","MIL                  MIL","26","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Brady Heslip","PG","MIN                  MIN","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Trey Johnson","SF","SAC                  SAC","29","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"David Wear","PF","SAC                  SAC","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Mitchell Watt","SF","GSW                  GSW","24","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Aaron Craft","PG","GSW                  GSW","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"James McAdoo","SF","GSW                  GSW","20","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Luke Hancock","SF","MEM                  MEM","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"C.J. Fair","SF","IND                  IND","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Brock Motum","PF","UTA                  UTA","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Tim Frazier","PG","BOS                  BOS","23","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Christian Watford","PF","BOS                  BOS","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Sim Bhullar","C","SAC                  SAC","21","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Deonte Burton","PG","SAC                  SAC","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Pierre Jackson","PG","PHI                  PHI","22","2014","2014","1","$507,336","$507,336","$400,000","$400,000"
"Shayne Whittington","PF","IND                  IND","22","2014","2014","1","$507,336","$507,336","$507,336","$507,336"
"Kalin Lucas","PG","MEM                  MEM","24","2014","2014","1","$486,446","$486,446","$486,446","$486,446"
"Amar'e Stoudemire","PF","DAL                  DAL","31","2014","2014","1","$485,670","$485,670","$485,670","$485,670"
"Drew Gordon","PF","PHI                  PHI","23","2014","2014","1","$468,540","$468,540","$468,540","$468,540"
"Kalin Lucas","PG","MEM                  MEM","24","2014","2014","1","$441,681","$441,681","$441,681","$441,681"
"Kendrick Perkins","C","CLE                  CLE","29","2014","2014","1","$434,547","$434,547","$434,547","$434,547"
"Lance Thomas","SF","NYK                  NYK","25","2014","2014","1","$423,885","$423,885","$423,885","$423,885"
"Ronald Roberts","SF","PHI                  PHI","22","2014","2014","1","$373,041","$373,041","$373,041","$373,041"
"John Lucas III","PG","DET                  DET","31","2014","2014","1","$336,966","$336,966","$336,966","$336,966"
"Earl Barron","PF","PHX                  PHX","32","2014","2014","1","$262,057","$262,057","$262,057","$262,057"
"Bernard James","C","DAL                  DAL","28","2014","2014","1","$236,886","$236,886","$236,886","$236,886"
"Michael Beasley","SF","MIA                  MIA","24","2014","2014","1","$195,440","$195,440","$1,466,404","$1,466,404"
"Dahntay Jones","SF","LAC                  LAC","33","2014","2014","10","$85,205","$8,521","$85,205","$85,205"
"Kenyon Martin","PF","MIL                  MIL","36","2014","2014","10","$85,205","$8,521","$85,205","$85,205"
"Dahntay Jones","SF","LAC                  LAC","33","2014","2014","10","$85,205","$8,521","$85,205","$85,205"
"Kenyon Martin","PF","MIL                  MIL","36","2014","2014","10","$85,205","$8,521","$85,205","$85,205"
"Nate Robinson","PG","LAC                  LAC","29","2014","2014","10","$77,459","$7,746","$77,459","$77,459"
"Nate Robinson","PG","LAC                  LAC","29","2014","2014","10","$77,459","$7,746","$77,459","$77,459"
"Earl Barron","PF","PHX                  PHX","32","2014","2014","10","$77,076","$7,708","$77,076","$77,076"
"Earl Barron","PF","PHX                  PHX","32","2014","2014","10","$77,076","$7,708","$77,076","$77,076"
"Louis Amundson","PF","NYK                  NYK","31","2014","2014","10","$77,076","$7,708","$77,076","$77,076"
"Louis Amundson","PF","NYK                  NYK","31","2014","2014","10","$77,076","$7,708","$77,076","$77,076"
"Will Bynum","PG","WAS                  WAS","30","2014","2014","10","$74,763","$7,476","$74,763","$74,763"
"Will Bynum","PG","WAS                  WAS","30","2014","2014","1","$72,234","$72,234","$72,234","$72,234"
"Michael Beasley","SF","MIA                  MIA","24","2014","2014","10","$67,393","$6,739","$67,393","$67,393"
"Michael Beasley","SF","MIA                  MIA","24","2014","2014","10","$67,393","$6,739","$67,393","$67,393"
"John Lucas III","PG","DET                  DET","31","2014","2014","10","$67,393","$6,739","$67,393","$67,393"
"John Lucas III","PG","DET                  DET","31","2014","2014","10","$67,393","$6,739","$67,393","$67,393"
"Tyrus Thomas","PF","MEM                  MEM","27","2014","2014","10","$67,393","$6,739","$67,393","$67,393"
"A.J. Price","PG","PHX                  PHX","27","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Austin Daye","PF","ATL                  ATL","25","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Toney Douglas","SG","NOP                  NOP","27","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Reggie Williams","SF","SAS                  SAS","27","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Toney Douglas","SG","NOP                  NOP","27","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Reggie Williams","SF","SAS                  SAS","27","2014","2014","10","$62,552","$6,255","$62,552","$62,552"
"Dwight Buycks","PG","LAL                  LAL","24","2014","2014","10","$62,437","$6,244","$62,437","$62,437"
"Earl Clark","SF","BKN                  BKN","25","2014","2014","10","$59,731","$5,973","$59,731","$59,731"
"Lester Hudson","PG","LAC                  LAC","29","2014","2014","10","$57,726","$5,773","$57,726","$57,726"
"Elliot Williams","SG","NOP                  NOP","24","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Elliot Williams","SG","NOP                  NOP","24","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Henry Walker","PG","MIA                  MIA","26","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Henry Walker","PG","MIA                  MIA","26","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Elliot Williams","SG","CHA                  CHA","24","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Elliot Williams","SG","UTA                  UTA","24","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Elliot Williams","SG","UTA                  UTA","24","2014","2014","10","$57,711","$5,771","$57,711","$57,711"
"Jordan Hamilton","SF","LAC                  LAC","23","2014","2014","10","$55,774","$5,577","$55,774","$55,774"
"Jordan Hamilton","SF","LAC                  LAC","23","2014","2014","10","$55,774","$5,577","$55,774","$55,774"
"Lance Thomas","SF","NYK                  NYK","25","2014","2014","10","$55,774","$5,577","$55,774","$55,774"
"Lance Thomas","SF","NYK                  NYK","25","2014","2014","10","$55,774","$5,577","$55,774","$55,774"
"Jerel McNeal","PG","PHX                  PHX","26","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Christapher Johnson","SF","MIL                  MIL","23","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Christapher Johnson","SF","MIL                  MIL","23","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Quincy Miller","SF","DET                  DET","21","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Quincy Miller","SF","DET                  DET","21","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Bernard James","C","DAL                  DAL","28","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Bernard James","C","DAL                  DAL","28","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Quincy Miller","SF","SAC                  SAC","21","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Christapher Johnson","SF","UTA                  UTA","23","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Quincy Miller","SF","SAC                  SAC","21","2014","2014","10","$53,838","$5,384","$53,838","$53,838"
"Ricky Ledo","SG","NYK                  NYK","20","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Toure Murry","SF","WAS                  WAS","24","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Ricky Ledo","SG","NYK                  NYK","20","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Toure Murry","SF","WAS                  WAS","24","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Seth Curry","SG","PHX                  PHX","23","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Jorge Gutierrez","PG","MIL                  MIL","25","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Lorenzo Brown","PG","MIN                  MIN","23","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Lorenzo Brown","PG","MIN                  MIN","23","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Jorge Gutierrez","PG","MIL                  MIL","25","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Nate Wolters","PG","NOP                  NOP","22","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Miroslav Raduljica","C","MIN                  MIN","25","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Nate Wolters","PG","NOP                  NOP","22","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Miroslav Raduljica","C","MIN                  MIN","25","2014","2014","10","$48,028","$4,803","$48,028","$48,028"
"Arinze Onuaku","PF","MIN                  MIN","26","2014","2014","1","$43,226","$43,226","$43,226","$43,226"
"Sim Bhullar","C","SAC                  SAC","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"David Wear","PF","SAC                  SAC","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jabari Brown","SG","LAL                  LAL","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Sean Kilpatrick","SG","MIN                  MIN","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jack Cooley","PF","UTA                  UTA","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jabari Brown","SG","LAL                  LAL","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Bryce Cotton","PG","UTA                  UTA","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jerrelle Benimon","PF","UTA                  UTA","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jarell Eddie","SF","ATL                  ATL","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Bryce Cotton","PG","UTA                  UTA","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Jack Cooley","PF","UTA                  UTA","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"David Stockton","PG","SAC                  SAC","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Tim Frazier","PG","PHI                  PHI","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"JaMychal Green","PF","MEM                  MEM","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Tim Frazier","PG","PHI                  PHI","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"James McAdoo","SF","GSW                  GSW","20","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"JaMychal Green","PF","MEM                  MEM","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Andre Dawkins","SG","BOS                  BOS","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Tyler Johnson","SG","MIA                  MIA","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Tyler Johnson","SG","MIA                  MIA","21","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Larry Drew II","PG","PHI                  PHI","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Andre Dawkins","SG","BOS                  BOS","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"James McAdoo","SF","GSW                  GSW","20","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"JaMychal Green","PF","SAS                  SAS","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Langston Galloway","SG","NYK                  NYK","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Larry Drew II","PG","PHI                  PHI","23","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Elijah Millsap","SG","UTA                  UTA","26","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Langston Galloway","SG","NYK                  NYK","22","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Elijah Millsap","SG","UTA                  UTA","26","2014","2014","10","$29,843","$2,984","$29,843","$29,843"
"Vander Blue","SG","LAL                  LAL","21","2014","2014","1","$14,409","$14,409","$14,409","$14,409"

