"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Shaquille Harrison","PG","PHX                  PHX","23","2017","2018","2","$1,516,482","$758,241","$1,553,242","$3,171,762"
"Isaiah Canaan","PG","HOU                  HOU","25","2017","2017","1","$1,514,854","$1,514,854","$1,514,854","$1,514,854"
"Jaylen Morris","G","ATL                  ATL","21","2017","2018","2","$1,479,618","$739,809","$1,479,618","$1,479,618"
"Tony Mitchell","PF","MIA                  MIA","24","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Chris Wright","SF","OKC                  OKC","28","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Markel Brown","SG","OKC                  OKC","24","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Jordan Mickey","PF","MIA                  MIA","22","2017","2017","1","$1,471,382","$1,471,382","$3,071,902","$3,071,902"
"Maalik Wayns","PG","DAL                  DAL","25","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Briante Weber","PG","LAL                  LAL","24","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Vander Blue","SG","LAL                  LAL","24","2017","2017","1","$1,471,382","$1,471,382","$1,471,382","$1,471,382"
"Rodney Purvis","G","ORL                  ORL","22","2017","2018","2","$1,447,362","$723,681","$1,447,362","$1,447,362"
"Nigel Hayes-Davis","PF","SAC                  SAC","22","2017","2018","2","$1,433,538","$716,769","$1,433,538","$1,433,538"
"Omari Johnson","SF","MEM                  MEM","27","2017","2018","2","$1,405,890","$702,945","$1,405,890","$1,405,890"
"Aaron Jackson","G","HOU                  HOU","30","2017","2018","2","$1,382,850","$691,425","$1,382,850","$1,382,850"
"Gerald Green","SG","HOU                  HOU","30","2017","2017","1","$1,381,404","$1,381,404","$1,381,404","$1,381,404"
"Danuel House Jr.","SF","HOU                  HOU","23","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Daniel Ochefu","SF","BOS                  BOS","23","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Travis Wear","SF","LAL                  LAL","26","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"David Stockton","PG","SAC                  SAC","25","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Xavier Munford","PG","MIL                  MIL","24","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Cliff Alexander","PF","NOP                  NOP","21","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Jarrod Uthoff","SF","IND                  IND","23","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Marcus Georges-Hunt","SG","MIN                  MIN","22","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Carrick Felix","SG","WAS                  WAS","26","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"DeQuan Jones","SF","IND                  IND","26","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Larry Drew II","PG","MIA                  MIA","26","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Michael Gbinije","SG","GSW                  GSW","24","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Kalin Lucas","PG","ORL                  ORL","27","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Marshall Plumlee","PF","LAC                  LAC","24","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Georges Niang","PF","GSW                  GSW","23","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Kyle Wiltjer","PF","TOR                  TOR","24","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Stephen Zimmerman","C","LAL                  LAL","20","2017","2017","1","$1,312,611","$1,312,611","$1,312,611","$1,312,611"
"Isaiah Canaan","PG","PHX                  PHX","25","2017","2017","1","$1,069,308","$1,069,308","$1,069,308","$1,069,308"
"Sean Kilpatrick","SG","MIL                  MIL","26","2017","2017","1","$818,130","$818,130","$818,130","$818,130"
"James Webb III","SF","PHI                  PHI","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Marc Lovin","F","PHI                  PHI","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Andrew Andrews","PG","PHI                  PHI","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Ike Iroegbu","G","LAC                  LAC","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Kendall Pollard","F","UTA                  UTA","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jameel Warney","PF","DAL                  DAL","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Trevor Thompson","F","GSW                  GSW","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Tidjan Keita","SF","PHX                  PHX","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Kamari Murphy","PF","BKN                  BKN","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Tahjere McCall","G","BKN                  BKN","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Yannis Morin","PF","OKC                  OKC","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Isaac Hamilton","SG","CLE                  CLE","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Davion Berry","G","TOR                  TOR","25","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Reggie Hearn","G","SAC                  SAC","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Torian Graham","G","UTA                  UTA","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Rodney Purvis","G","ORL                  ORL","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Durand Scott","G","MEM                  MEM","26","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Devin Williams","PF","BOS                  BOS","'-977","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jonathan Holmes","PF","BOS                  BOS","24","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Bronson Koenig","PG","CHI                  CHI","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Marcus Williams","PG","SAC                  SAC","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Taylor Braun","G","UTA                  UTA","25","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Amida Brimah","C","SAS                  SAS","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Rashawn Thomas","PF","OKC                  OKC","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Bryce Alford","G","OKC                  OKC","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Akil Mitchell","PF","BKN                  BKN","24","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jaylen Johnson","PF","CHI                  CHI","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Andy Rautins","SG","TOR                  TOR","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Alex Hamilton","G","GSW                  GSW","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jordan Mathews","SG","ATL                  ATL","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Erik McCree","SF","MIA                  MIA","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Luke Petrasek","F","CHA                  CHA","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Terry Henderson","SG","CHA                  CHA","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Isaiah Briscoe","PG","POR                  POR","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Naz Mitrou-Long","SG","UTA                  UTA","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Matt Jones","G","SAC                  SAC","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Trey McKinney-Jones","SG","IND                  IND","26","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"C.J. Williams","SG","LAC                  LAC","26","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Tyler Cavanaugh","PF","ATL                  ATL","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Amile Jefferson","PF","MIN                  MIN","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"London Perrantes","G","SAS                  SAS","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Peter Jok","SG","PHX                  PHX","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"LaDontae Henton","F","LAC                  LAC","24","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Troy Caupain","PG","ORL                  ORL","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Daniel Dixon","G","BOS                  BOS","","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Andrew White III","G","BOS                  BOS","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Xavier Rathan-Mayes","SG","NYK                  NYK","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Antonius Cleveland","SG","GSW                  GSW","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Tyrone Wallace","SG","LAC                  LAC","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Milton Doyle","G","BKN                  BKN","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Brandon Ashley","PF","DAL                  DAL","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"T.J. Williams","PG","CHA                  CHA","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Gian Clavell","SG","DAL                  DAL","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Landry Nnoko","C","DET                  DET","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Matt Williams","SG","MIA                  MIA","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Derek Willis","F","DET                  DET","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jeremy Morgan","G","MEM                  MEM","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"JeQuan Lewis","G","MIL                  MIL","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jamel Artis","SF","NYK                  NYK","23","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"JaCorey Williams","F","CLE                  CLE","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Jeremy Senglin","PG","BKN                  BKN","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Isaiah Hicks","PF","CHA                  CHA","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"George De Paula","PG","HOU                  HOU","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"L.J. Peak","SG","BOS                  BOS","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Ben Moore","PF","IND                  IND","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Melo Trimble","PG","MIN                  MIN","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Nigel Hayes-Davis","PF","NYK                  NYK","22","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"P.J. Dozier","PG","DAL                  DAL","20","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Kennedy Meeks","PF","TOR                  TOR","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"James Blackmon Jr.","SG","PHI                  PHI","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"V.J. Beachem","SF","LAL                  LAL","21","2017","2017","1","$815,615","$815,615","$815,615","$815,615"
"Marco Belinelli","SG","PHI                  PHI","30","2017","2017","1","$776,217","$776,217","$776,217","$776,217"
"Joe Johnson","SG","HOU                  HOU","35","2017","2017","1","$749,905","$749,905","$749,905","$749,905"
"Brandan Wright","PF","HOU                  HOU","29","2017","2017","1","$705,652","$705,652","$705,652","$705,652"
"Joel Bolomboy","PF","MIL                  MIL","22","2017","2017","1","$630,350","$630,350","$630,350","$630,350"
"Mike James","PG","PHX                  PHX","26","2017","2017","1","$580,607","$580,607","$580,607","$580,607"
"Ersan Ilyasova","PF","PHI                  PHI","29","2017","2017","1","$565,718","$565,718","$565,718","$565,718"
"Corey Brewer","SG","OKC                  OKC","30","2017","2017","1","$539,405","$539,405","$539,405","$539,405"
"Bobby Brown","PG","HOU                  HOU","32","2017","2017","1","$533,937","$533,937","$533,937","$533,937"
"Trevor Booker","PF","IND                  IND","29","2017","2017","1","$446,138","$446,138","$446,138","$446,138"
"Derrick Rose","PG","MIN                  MIN","28","2017","2017","1","$418,607","$418,607","$418,607","$418,607"
"Ramon Sessions","PG","WAS                  WAS","30","2017","2017","1","$355,218","$355,218","$355,218","$355,218"
"Shabazz Muhammad","SG","MIL                  MIL","24","2017","2017","1","$347,525","$347,525","$347,525","$347,525"
"Travis Wear","SF","LAL                  LAL","26","2017","2017","1","$148,318","$148,318","$148,318","$148,318"
"Ramon Sessions","PG","WAS                  WAS","30","2017","2017","10","$131,562","$13,156","$131,562","$131,562"
"Ramon Sessions","PG","WAS                  WAS","30","2017","2017","10","$131,562","$13,156","$131,562","$131,562"
"Emeka Okafor","C","NOP                  NOP","34","2017","2017","12","$131,562","$10,964","$157,875","$157,875"
"Emeka Okafor","C","NOP                  NOP","34","2017","2017","10","$131,562","$13,156","$131,562","$131,562"
"Brandon Rush","SG","POR                  POR","31","2017","2017","10","$119,602","$11,960","$119,602","$119,602"
"Brandon Jennings","PG","MIL                  MIL","27","2017","2017","10","$119,010","$11,901","$119,010","$119,010"
"Brandon Jennings","PG","MIL                  MIL","27","2017","2017","10","$119,010","$11,901","$119,010","$119,010"
"Jeremy Evans","SF","ATL                  ATL","29","2017","2017","10","$104,059","$10,406","$104,059","$104,059"
"Derrick Williams","PF","LAL                  LAL","25","2017","2017","10","$104,059","$10,406","$104,059","$104,059"
"Vince Hunter","PF","MEM                  MEM","22","2017","2018","2","$100,000","$50,000","$27,648","$27,648"
"Aaron Harrison","SG","DAL                  DAL","22","2017","2017","1","$91,442","$91,442","$91,442","$91,442"
"DeAndre Liggins","SG","NOP                  NOP","28","2017","2017","10","$89,109","$8,911","$89,109","$89,109"
"DeAndre Liggins","SG","NOP                  NOP","28","2017","2017","10","$89,109","$8,911","$89,109","$89,109"
"MarShon Brooks","SG","MEM                  MEM","27","2017","2017","10","$86,119","$8,612","$86,119","$86,119"
"Sean Kilpatrick","SG","LAC                  LAC","26","2017","2017","10","$86,119","$8,612","$86,119","$86,119"
"Sean Kilpatrick","SG","LAC                  LAC","26","2017","2017","10","$86,119","$8,612","$86,119","$86,119"
"Jarell Eddie","SF","CHI                  CHI","25","2017","2017","10","$86,119","$8,612","$86,119","$86,119"
"Jarell Eddie","SF","BOS                  BOS","25","2017","2017","10","$86,119","$8,612","$86,119","$86,119"
"Marquis Teague","PG","MEM                  MEM","23","2017","2017","10","$83,129","$8,313","$83,129","$83,129"
"Aaron Harrison","SG","DAL                  DAL","22","2017","2017","10","$83,129","$8,313","$83,129","$83,129"
"Briante Weber","PG","MEM                  MEM","24","2017","2017","10","$83,129","$8,313","$83,129","$83,129"
"Rashad Vaughn","SG","ORL                  ORL","20","2017","2017","10","$83,129","$8,313","$83,129","$83,129"
"Rashad Vaughn","SG","ORL                  ORL","20","2017","2017","10","$83,129","$8,313","$83,129","$83,129"
"Jabari Bird","SG","BOS                  BOS","22","2017","2017","1","$75,000","$75,000","$75,000","$75,000"
"Yakuba Ouattara","SG","BKN                  BKN","24","2017","2017","1","$75,000","$75,000","$75,000","$75,000"
"Kadeem Allen","SG","BOS                  BOS","23","2017","2017","1","$75,000","$75,000","$75,000","$75,000"
"Josh Magette","PG","ATL                  ATL","27","2017","2017","1","$75,000","$75,000","",""
"Luke Kornet","C","NYK                  NYK","21","2017","2017","1","$75,000","$75,000","$75,000","$75,000"
"Marquis Teague","PG","MEM                  MEM","23","2017","2017","1","$74,816","$74,816","$74,816","$74,816"
"Xavier Silas","SG","BOS                  BOS","28","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"David Stockton","PG","UTA                  UTA","25","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Larry Drew II","PG","NOP                  NOP","26","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Okaro White","PF","CLE                  CLE","24","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Georgios Papagiannis","C","POR                  POR","19","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"David Stockton","PG","UTA                  UTA","25","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Larry Drew II","PG","NOP                  NOP","26","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Travis Wear","SF","LAL                  LAL","26","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Troy Williams","SF","NYK                  NYK","22","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Travis Wear","SF","LAL                  LAL","26","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Scotty Hopson","SF","DAL                  DAL","27","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Troy Williams","SF","NYK                  NYK","22","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Larry Drew II","PG","PHI                  PHI","26","2017","2017","10","$74,159","$7,416","$74,159","$74,159"
"Demetrius Jackson","PG","HOU                  HOU","22","2017","2017","1","$74,159","$74,159","$74,159","$74,159"
"Jordan Crawford","SG","NOP                  NOP","28","2017","2017","1","$67,609","$67,609","$67,609","$67,609"
"Joshia Gray","G","PHX                  PHX","23","2017","2017","12","$55,296","$4,608","$55,296","$55,296"
"Damion Lee","SG","ATL                  ATL","24","2017","2017","1","$46,080","$46,080","$46,080","$46,080"
"Le'Bryan Nash","SF","HOU                  HOU","24","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"C.J. Fair","SF","CHI                  CHI","25","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Jaylen Johnson","PF","CHI                  CHI","20","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Damion Lee","SG","ATL                  ATL","24","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Rodney Purvis","G","ORL                  ORL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Nigel Hayes-Davis","PF","TOR                  TOR","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Damion Lee","SG","ATL                  ATL","24","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Jaylen Morris","G","ATL                  ATL","21","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Jameel Warney","PF","DAL                  DAL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Rodney Purvis","G","ORL                  ORL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Nigel Hayes-Davis","PF","TOR                  TOR","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Xavier Rathan-Mayes","SG","MEM                  MEM","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Shaquille Harrison","PG","PHX                  PHX","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Walter Lemon Jr.","PG","NOP                  NOP","24","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Antonius Cleveland","SG","ATL                  ATL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Antonius Cleveland","SG","ATL                  ATL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Jaylen Morris","G","ATL                  ATL","21","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Naz Mitrou-Long","SG","UTA                  UTA","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Marcus Thornton","SG","CLE                  CLE","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Walter Lemon Jr.","PG","NOP                  NOP","24","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Trey McKinney-Jones","SG","IND                  IND","26","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Shaquille Harrison","PG","PHX                  PHX","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Naz Mitrou-Long","SG","UTA                  UTA","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Joshia Gray","G","PHX                  PHX","23","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Kyle Collinsworth","PG","DAL                  DAL","25","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Nigel Hayes-Davis","PF","LAL                  LAL","22","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Kyle Collinsworth","PG","DAL                  DAL","25","2017","2017","10","$46,080","$4,608","$46,080","$46,080"
"Jonathan Gibson","PG","BOS                  BOS","29","2017","2017","1","$44,495","$44,495","$44,495","$44,495"
"Andre Ingram","G","LAL                  LAL","31","2017","2017","1","$13,824","$13,824","$13,824","$13,824"
"Ty Lawson","PG","WAS                  WAS","29","2017","2017","1","$11,901","$11,901","$11,901","$11,901"
"Lorenzo Brown","PG","TOR                  TOR","26","2017","2017","1","$8,612","$8,612","$8,612","$8,612"
"Amile Jefferson","PF","MIN                  MIN","23","2017","2017","1","$4,608","$4,608","$4,608","$4,608"
"Markel Brown","SG","HOU                  HOU","24","2017","2017","1","","","",""
"Marshall Plumlee","PF","MIL                  MIL","24","2017","2017","1","","","",""
"Demetrius Jackson","PG","PHI                  PHI","22","2017","2017","1","","","",""
"Amile Jefferson","PF","MIN                  MIN","23","2017","2017","1","","","",""
"Gary Payton II","PG","LAL                  LAL","24","2017","2017","1","","","",""
"Reggie Hearn","G","DET                  DET","21","2017","2018","2","","","",""
"Kay Felder","PG","DET                  DET","21","2017","2017","1","","","",""
"James Webb III","SF","BKN                  BKN","23","2017","2017","1","","","",""
"Andrew White III","G","ATL                  ATL","23","2017","2017","1","","","",""
"R.J. Hunter","SG","HOU                  HOU","23","2017","2018","2","","","",""
"Georges Niang","PF","UTA                  UTA","23","2017","2017","1","","","",""
"Mike James","PG","NOP                  NOP","26","2017","2017","1","","","",""
"Naz Mitrou-Long","SG","UTA                  UTA","23","2017","2017","1","","","",""
"Myke Henry","SF","MEM                  MEM","24","2017","2017","1","","","",""
"Ben Moore","PF","IND                  IND","21","2017","2017","1","","","",""
"Xavier Munford","PG","MIL                  MIL","24","2017","2017","1","","","",""
"Tyrone Wallace","SG","LAC                  LAC","22","2017","2017","1","","","",""
"James Young","SG","PHI                  PHI","21","2017","2017","1","","","",""
"Derrick Jones Jr.","SF","MIA                  MIA","19","2017","2017","","","","",""
"Shawn Long","PF","UTA                  UTA","23","2017","2017","1","","","",""
"Erik McCree","SF","UTA                  UTA","","2017","2017","1","","","",""
"Kyle Collinsworth","PG","DAL                  DAL","25","2017","2017","1","","","",""
"Sean Kilpatrick","SG","MIL                  MIL","26","2017","2017","1","","","",""
"Milton Doyle","G","BKN                  BKN","23","2017","2017","1","","","",""
"Danuel House Jr.","SF","PHX                  PHX","23","2017","2017","1","","","",""
"Antonius Cleveland","SG","DAL                  DAL","22","2017","2017","1","","","",""
"Tyler Cavanaugh","PF","ATL                  ATL","22","2017","2017","1","","","",""
"Briante Weber","PG","HOU                  HOU","24","2017","2017","1","","","",""
"Isaiah Hicks","PF","NYK                  NYK","22","2017","2017","1","","","",""
"Joel Bolomboy","PF","MIL                  MIL","22","2017","2017","1","","","$29,664","$29,664"
"Wade Baldwin","PG","POR                  POR","20","2017","2017","1","","","",""
"London Perrantes","G","CLE                  CLE","22","2017","2017","1","","","",""
"Vander Blue","SG","LAL                  LAL","24","2017","2017","1","","","",""
"P.J. Dozier","PG","OKC                  OKC","20","2017","2017","1","","","",""
"Gary Payton II","PG","MIL                  MIL","24","2017","2017","1","","","$51,911","$51,911"
"Quinn Cook","PG","GSW                  GSW","23","2017","2017","1","","","",""
"Gian Clavell","SG","DAL                  DAL","23","2017","2017","1","","","",""
"C.J. Williams","SG","LAC                  LAC","26","2017","2017","1","","","",""
"Matt Williams","SG","MIA                  MIA","23","2017","2017","1","","","",""
"Jamel Artis","SF","ORL                  ORL","23","2017","2017","1","","","",""
"Jacob Pullen","PG","PHI                  PHI","27","2017","2017","1","","","",""
"Alec Peters","SF","PHX                  PHX","21","2017","2017","1","","","",""
"Nate Wolters","PG","UTA                  UTA","25","2017","2017","1","","","",""
"Darrun Hilliard II","SG","SAS                  SAS","23","2017","2017","1","","","",""
"John Holland","SF","CLE                  CLE","28","2017","2017","","","","",""
"Dwight Buycks","PG","DET                  DET","27","2017","2017","1","","","$75,000","$75,000"
"James McAdoo","SF","PHI                  PHI","23","2017","2017","1","","","",""
"Adreian Payne","PF","ORL                  ORL","25","2017","2017","1","","","",""
"Jalen Jones","SF","NOP                  NOP","23","2017","2018","2","","","$27,648","$27,648"
"C.J. Wilcox","SG","POR                  POR","26","2017","2017","1","","","",""
"Daniel Hamilton","SG","OKC                  OKC","21","2017","2017","1","","","$18,432","$18,432"
"Mangok Mathiang","C","CHA                  CHA","24","2017","2017","2","","","$75,000","$75,000"
"Marcus Paige","PG","CHA                  CHA","23","2017","2017","1","","","",""
"Jack Cooley","PF","SAC                  SAC","25","2017","2017","1","","","",""
"JaKarr Sampson","SF","SAC                  SAC","23","2017","2017","1","","","$49,877","$49,877"
"Ryan Arcidiacono","PG","CHI                  CHI","22","2017","2017","1","","","$13,824","$13,824"
"Anthony Brown","SF","MIN                  MIN","24","2017","2017","1","","","$49,877","$49,877"
"Lorenzo Brown","PG","TOR                  TOR","26","2017","2017","1","","","",""
"Derrick Walton Jr.","PG","MIA                  MIA","21","2017","2017","1","","","$75,000","$75,000"
"Luis Montero","SG","DET                  DET","23","2017","2017","1","","","",""
"Monte Morris","PG","DEN                  DEN","21","2017","2017","1","","","$75,000","$75,000"
"Matt Costello","C","SAS                  SAS","23","2017","2017","1","","","",""
"Eric Griffin","PF","UTA                  UTA","26","2017","2017","1","","","",""
"Torrey Craig","SF","DEN                  DEN","26","2017","2017","1","","","$50,000","$50,000"
"Jamil Wilson","SF","LAC                  LAC","26","2017","2018","2","","","",""
"Antonio Blakeney","SG","CHI                  CHI","20","2017","2018","2","","","$75,000","$75,000"
"Devin Robinson","SF","WAS                  WAS","21","2017","2018","2","","","$75,000","$75,000"
"Alex Caruso","SG","LAL                  LAL","22","2017","2018","2","","","",""
"Jalen Moore","SF","MIL                  MIL","21","2017","2018","2","","","$50,000","$50,000"
"Bronson Koenig","PG","MIL                  MIL","22","2017","2018","2","","","",""
"Malcolm Miller","SF","TOR                  TOR","23","2017","2017","1","","","",""
"Edmond Sumner","SG","IND                  IND","21","2017","2018","2","","","$75,000","$75,000"
"Michael Young","PF","WAS                  WAS","22","2017","2018","2","","","$75,000","$75,000"
"Mike James","PG","PHX                  PHX","26","2017","2017","1","","","$213,000","$213,000"
"Johnathan Motley","PF","DAL                  DAL","21","2017","2018","2","","","$75,000","$75,000"
"Jacob Wiley","PF","BKN                  BKN","22","2017","2018","2","","","$125,000","$125,000"
"Kobi Simmons","PG","MEM                  MEM","19","2017","2018","2","","","$75,000","$75,000"
"Chris Boucher","PF","GSW                  GSW","23","2017","2018","2","","","$75,000","$75,000"
"Charles Cooke","G","NOP                  NOP","22","2017","2017","1","","","",""

