"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Mike Tobey","C","CHA                  CHA","21","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Cat Barber","PG","PHI                  PHI","21","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Jarrod Uthoff","SF","TOR                  TOR","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"D.J. Stephens","SG","MEM                  MEM","25","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Kyle Collinsworth","PG","DAL                  DAL","24","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Brandon Paul","SG","PHI                  PHI","24","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Danuel House Jr.","SF","WAS                  WAS","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Okaro White","PF","MIA                  MIA","23","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Bryn Forbes","SG","SAS                  SAS","22","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Stefan Jankovic","SF","MIA                  MIA","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Fred VanVleet","PG","TOR                  TOR","21","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Maurice N'dour","PF","NYK                  NYK","23","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Davis Bertans","PF","SAS                  SAS","23","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Shawn Long","PF","PHI                  PHI","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Matt Costello","C","ATL                  ATL","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Sheldon McClellan","SG","WAS                  WAS","23","2016","2017","2","$1,448,720","$724,360","$1,010,672","$1,010,672"
"Ryan Arcidiacono","PG","SAS                  SAS","21","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Kyle Wiltjer","PF","HOU                  HOU","23","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Isaiah Taylor","PG","HOU                  HOU","21","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Gary Payton II","PG","HOU                  HOU","23","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"James Webb III","SF","PHI                  PHI","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Diamond Stone","C","LAC                  LAC","18","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Patrick McCaw","SG","GSW                  GSW","20","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
"Marcus Georges-Hunt","SG","ORL                  ORL","21","2016","2017","2","$1,412,611","$706,306","$1,412,611","$1,412,611"
"Joel Anthony","C","SAS                  SAS","33","2016","2016","1","$1,410,598","$1,410,598","$1,410,598","$1,410,598"
"Jordan Farmar","PG","SAC                  SAC","29","2016","2016","1","$1,410,598","$1,410,598","$1,410,598","$1,410,598"
"Gerald Green","SG","BOS                  BOS","29","2016","2016","1","$1,410,598","$1,410,598","$1,410,598","$1,410,598"
"Sasha Vujacic","SG","NYK                  NYK","31","2016","2016","1","$1,410,598","$1,410,598","$1,410,598","$1,410,598"
"Will Bynum","PG","ATL                  ATL","32","2016","2016","1","$1,403,611","$1,403,611","$1,403,611","$1,403,611"
"John Lucas III","PG","MIN                  MIN","33","2016","2016","1","$1,403,611","$1,403,611","$1,403,611","$1,403,611"
"JaVale McGee","C","GSW                  GSW","27","2016","2016","1","$1,403,611","$1,403,611","$1,403,611","$1,403,611"
"Yogi Ferrell","PG","BKN                  BKN","22","2016","2017","2","$1,400,767","$700,384","$1,400,767","$1,400,767"
"Alonzo Gee","SF","NOP                  NOP","28","2016","2016","1","$1,400,000","$1,400,000","$1,400,000","$1,400,000"
"Wayne Selden","SG","MEM                  MEM","21","2016","2017","2","$1,395,730","$697,865","$1,395,730","$1,395,730"
"David Nwaba","SG","LAL                  LAL","22","2016","2017","2","$1,386,139","$693,070","$1,386,139","$1,386,139"
"Jarrod Uthoff","SF","DAL                  DAL","22","2016","2017","2","$1,360,564","$680,282","$1,360,564","$1,360,564"
"Gary Payton II","PG","MIL                  MIL","23","2016","2017","2","$1,347,777","$673,889","$1,347,777","$1,347,777"
"Jordan Farmar","PG","SAC                  SAC","29","2016","2016","1","$1,344,217","$1,344,217","$1,344,217","$1,344,217"
"Quinn Cook","PG","NOP                  NOP","22","2016","2017","2","$1,328,595","$664,298","$1,328,595","$1,328,595"
"Toney Douglas","SG","CLE                  CLE","29","2016","2016","1","$1,315,448","$1,315,448","$1,315,448","$1,315,448"
"Chase Budinger","SF","BKN                  BKN","27","2016","2016","1","$1,315,448","$1,315,448","$1,315,448","$1,315,448"
"Ty Lawson","PG","SAC                  SAC","28","2016","2016","1","$1,315,448","$1,315,448","$1,315,448","$1,315,448"
"Alan Anderson","SG","LAC                  LAC","33","2016","2016","1","$1,315,448","$1,315,448","$1,315,448","$1,315,448"
"Marcus Thornton","SG","WAS                  WAS","28","2016","2016","1","$1,315,448","$1,315,448","$386,896","$386,896"
"Reggie Williams","SF","OKC                  OKC","29","2016","2016","1","$1,227,286","$1,227,286","$1,227,286","$1,227,286"
"Lance Stephenson","SG","NOP                  NOP","25","2016","2016","1","$1,227,286","$1,227,286","$1,227,286","$1,227,286"
"Brandon Jennings","PG","WAS                  WAS","26","2016","2016","1","$1,200,000","$1,200,000","$1,200,000","$1,200,000"
"Alonzo Gee","SF","DEN                  DEN","28","2016","2016","1","$1,145,214","$1,145,214","$1,145,214","$1,145,214"
"Xavier Henry","SG","MIL                  MIL","24","2016","2016","1","$1,139,123","$1,139,123","$1,139,123","$1,139,123"
"Thomas Robinson","PF","LAL                  LAL","24","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Henry Sims","C","UTA                  UTA","25","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Greg Stiemsma","C","POR                  POR","30","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Orlando Johnson","SG","MIL                  MIL","26","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Robert Sacre","C","NOP                  NOP","26","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Chris Copeland","SF","NOP                  NOP","31","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Elliot Williams","SG","GSW                  GSW","26","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Terrence Jones","PF","NOP                  NOP","23","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Brian Roberts","PG","CHA                  CHA","30","2016","2016","1","$1,050,961","$1,050,961","$1,050,961","$1,050,961"
"Ryan Kelly","PF","BOS                  BOS","24","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Jorge Gutierrez","PG","BKN                  BKN","27","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Ryan Kelly","PF","ATL                  ATL","24","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Julyan Stone","PG","IND                  IND","27","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Phil Pressey","PG","GSW                  GSW","24","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Ray McCallum","PG","DET                  DET","24","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Ian Clark","SG","GSW                  GSW","24","2016","2016","1","$1,015,696","$1,015,696","$1,015,696","$1,015,696"
"Toney Douglas","SG","MEM                  MEM","29","2016","2016","1","$998,193","$998,193","$998,193","$998,193"
"JaKarr Sampson","SF","MEM                  MEM","22","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Cleanthony Early","SF","NYK                  NYK","24","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Damien Inglis","SF","NYK                  NYK","20","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"P.J. Hairston","SG","HOU                  HOU","23","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Johnny O'Bryant","PF","WAS                  WAS","22","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Eric Moreland","PF","CLE                  CLE","24","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Damjan Rudez","SF","ORL                  ORL","29","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Arinze Onuaku","PF","ORL                  ORL","28","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Markel Brown","SG","CLE                  CLE","23","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Cory Jefferson","PF","CLE                  CLE","25","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Toure Murry","SF","MIN                  MIN","26","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Chris Wright","SF","OKC                  OKC","27","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"James McAdoo","SF","GSW                  GSW","22","2016","2016","1","$980,431","$980,431","$980,431","$980,431"
"Dionte Christmas","SG","PHI                  PHI","29","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Luis Montero","SG","MIA                  MIA","22","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Keith Benson","C","MIA                  MIA","27","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Jabari Brown","SG","MIL                  MIL","23","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Eric Dawson","PF","UTA                  UTA","31","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"John Holland","SF","CLE                  CLE","27","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Xavier Munford","PG","LAC                  LAC","23","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"J.J. O'Brien","SF","MIL                  MIL","23","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Kevin Murphy","SG","ORL                  ORL","25","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Nick Johnson","SG","ORL                  ORL","23","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Brandon Dawson","SF","ORL                  ORL","22","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Cliff Alexander","PF","ORL                  ORL","20","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Travis Wear","SF","LAL                  LAL","25","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Casper Ware","PG","WAS                  WAS","25","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Grant Jerrett","PF","POR                  POR","22","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"D.J. Kennedy","SG","DEN                  DEN","26","2016","2016","1","$874,636","$874,636","$874,636","$874,636"
"Reggie Williams","SF","NOP                  NOP","29","2016","2016","1","$715,138","$715,138","$715,138","$715,138"
"Bobby Brown","PG","HOU                  HOU","31","2016","2016","1","$680,534","$680,534","$680,534","$680,534"
"Donatas Motiejunas","PF","NOP                  NOP","25","2016","2016","1","$618,212","$618,212","$618,212","$618,212"
"Ben Bentil","PF","IND                  IND","20","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Quinn Cook","PG","NOP                  NOP","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Perry Ellis","PF","CHA                  CHA","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Mamadou N’Diaye","C","DET                  DET","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Ramon Galloway","G","ORL                  ORL","24","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Kellen Dunham","G","MEM                  MEM","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Matt Costello","C","MEM                  MEM","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Quincy Ford","SF","NOP                  NOP","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Vashil Fernandez","C","MIA                  MIA","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Jaleel Cousins","C","DAL                  DAL","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Vince Hunter","PF","MEM                  MEM","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Josh Magette","PG","ATL                  ATL","26","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Gracin  Bakumanya","C","PHX                  PHX","18","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Derek Cooke","F","PHX                  PHX","24","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Marcus Denmon","PG","SAS                  SAS","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Jaleel Roberts","C","MIL                  MIL","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Jonathan Holmes","PF","CLE                  CLE","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Chris Crawford","PG","MEM                  MEM","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Scott Wood","SF","GSW                  GSW","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Thomas Walkup","SG","CHI                  CHI","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Kaleb Tarczewski","C","OKC                  OKC","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Alex Caruso","SG","OKC                  OKC","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Bobby Brown","PG","HOU                  HOU","31","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"J.J. Avila","F","CHI                  CHI","24","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Tomislav Zubcic","PF","OKC                  OKC","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Vince Hunter","PF","CHI                  CHI","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Alec Brown","C","PHX                  PHX","","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"C.J. Williams","SG","DAL                  DAL","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Nikola Jovanovic","PF","DET                  DET","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Shaquille Harrison","PG","PHX                  PHX","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Brady Heslip","PG","TOR                  TOR","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"D'Vauntes  Smith-Rivera","G","CHI                  CHI","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Richard Solomon","PF","ATL                  ATL","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Jalen Jones","SF","BOS                  BOS","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Elgin Cook","SF","GSW                  GSW","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Ryan Richards","PF","SAS                  SAS","","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"E.J. Singler","SF","TOR                  TOR","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Nick Zeisloft","SG","IND                  IND","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Andrew Andrews","PG","CHA                  CHA","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Isaiah Cousins","PG","SAC                  SAC","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Nicolas Laprovittola","PF","SAS                  SAS","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Julian Jacobs","G","LAL                  LAL","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Trey Freeman","PG","DET                  DET","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Marcus Georges-Hunt","SG","BOS                  BOS","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Cameron Jones","SG","GSW                  GSW","26","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Alex Poythress","SF","IND                  IND","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Yanick Moreira","C","TOR                  TOR","24","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Drew Crawford","SG","TOR                  TOR","25","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Shawn Dawson","SF","NOP                  NOP","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Rasheed Sulaimon","SG","CHA                  CHA","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Chasson Randle","PG","NYK                  NYK","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"J.P. Tokoto","SG","NYK                  NYK","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Beau Beech","SG","BKN                  BKN","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Wayne Selden","SG","MEM                  MEM","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Keith Hornsby","SG","DAL                  DAL","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Treveon Graham","SF","CHA                  CHA","22","2016","2016","1","$543,471","$543,471","$1,856,082","$1,856,082"
"Jameel Warney","PF","DAL                  DAL","21","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Egidijus Mockevicius","C","BKN                  BKN","23","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Yogi Ferrell","PG","BKN                  BKN","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Ron Baker","SG","NYK                  NYK","22","2016","2016","1","$543,471","$543,471","$543,471","$543,471"
"Joel Anthony","C","SAS                  SAS","33","2016","2016","1","$497,858","$497,858","$497,858","$497,858"
"Jonathan Gibson","PG","DAL                  DAL","28","2016","2016","1","$469,943","$469,943","$469,943","$469,943"
"Ronnie Price","PG","PHX                  PHX","32","2016","2016","1","$438,115","$438,115","$438,115","$438,115"
"Deron Williams","PG","CLE                  CLE","31","2016","2016","1","$410,733","$410,733","$410,733","$410,733"
"Jose Calderon","PG","ATL                  ATL","34","2016","2016","1","$392,478","$392,478","$365,096","$365,096"
"Andrew Bogut","C","CLE                  CLE","31","2016","2016","1","$383,351","$383,351","$383,351","$383,351"
"Matt Barnes","SF","GSW                  GSW","35","2016","2016","1","$383,351","$383,351","$383,351","$383,351"
"Toney Douglas","SG","MEM                  MEM","29","2016","2016","1","$379,159","$379,159","$379,159","$379,159"
"Pierre Jackson","PG","DAL                  DAL","24","2016","2016","1","$342,067","$342,067","$342,067","$342,067"
"Jason Thompson","PF","TOR                  TOR","29","2016","2016","1","$328,955","$328,955","$328,955","$328,955"
"Norris Cole","PG","OKC                  OKC","27","2016","2016","1","$288,131","$288,131","$288,131","$288,131"
"Ryan Kelly","PF","ATL                  ATL","24","2016","2016","1","$286,785","$286,785","$1,864,015","$1,864,015"
"Derrick Williams","PF","CLE                  CLE","24","2016","2016","1","$268,029","$268,029","$268,029","$268,029"
"Terrence Jones","PF","MIL                  MIL","23","2016","2016","1","$247,285","$247,285","$247,285","$247,285"
"Lamar Patterson","SG","ATL                  ATL","24","2016","2016","1","$246,956","$246,956","$1,718,338","$1,718,338"
"Yogi Ferrell","PG","DAL                  DAL","22","2016","2017","1","$207,798","$207,798","$1,520,409","$1,520,409"
"Larry Sanders","C","CLE                  CLE","27","2016","2017","1","$207,722","$207,722","$2,049,571","$2,049,571"
"Omri Casspi","SF","MIN                  MIN","27","2016","2016","1","$185,710","$185,710","$185,710","$185,710"
"Jarrett Jack","PG","NOP                  NOP","32","2016","2016","10","$91,274","$9,127","$91,274","$91,274"
"Ronnie Price","PG","PHX                  PHX","32","2016","2016","10","$91,274","$9,127","$91,274","$91,274"
"Ronnie Price","PG","PHX                  PHX","32","2016","2016","10","$91,274","$9,127","$91,274","$91,274"
"Joel Anthony","C","SAS                  SAS","33","2016","2016","10","$82,976","$8,298","$82,976","$82,976"
"Joel Anthony","C","SAS                  SAS","33","2016","2016","10","$82,976","$8,298","$82,976","$82,976"
"Toney Douglas","SG","MEM                  MEM","29","2016","2016","10","$77,379","$7,738","$77,379","$77,379"
"Toney Douglas","SG","MEM                  MEM","29","2016","2016","10","$77,379","$7,738","$77,379","$77,379"
"Alonzo Gee","SF","DEN                  DEN","28","2016","2016","1","$77,379","$77,379","$77,379","$77,379"
"Troy Williams","SF","HOU                  HOU","21","2016","2016","1","$76,725","$76,725","$76,725","$76,725"
"Cliff Alexander","PF","BKN                  BKN","20","2016","2016","1","$75,000","$75,000","$75,000","$75,000"
"Lance Stephenson","SG","MIN                  MIN","25","2016","2016","10","$72,193","$7,219","$72,193","$72,193"
"Reggie Williams","SF","NOP                  NOP","29","2016","2016","10","$72,193","$7,219","$72,193","$72,193"
"Lance Stephenson","SG","MIN                  MIN","25","2016","2016","10","$72,193","$7,219","$72,193","$72,193"
"Gary Neal","PG","ATL                  ATL","31","2016","2016","10","$72,193","$7,219","$72,193","$72,193"
"Derrick Williams","PF","CLE                  CLE","24","2016","2016","10","$67,007","$6,701","$67,007","$67,007"
"Derrick Williams","PF","CLE                  CLE","24","2016","2016","10","$67,007","$6,701","$67,007","$67,007"
"Jordan Crawford","SG","NOP                  NOP","27","2016","2016","10","$61,821","$6,182","$61,821","$61,821"
"Quincy Acy","PF","BKN                  BKN","25","2016","2016","10","$61,821","$6,182","$61,821","$61,821"
"Quincy Acy","PF","BKN                  BKN","25","2016","2016","10","$61,821","$6,182","$61,821","$61,821"
"Archie Goodwin","SG","BKN                  BKN","21","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Archie Goodwin","SG","BKN                  BKN","21","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Hollis Thompson","SG","NOP                  NOP","24","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Justin Harper","SF","PHI                  PHI","26","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Hollis Thompson","SG","NOP                  NOP","24","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Ray McCallum","PG","CHA                  CHA","24","2016","2016","10","$59,747","$5,975","$59,747","$59,747"
"Ray McCallum","PG","CHA                  CHA","24","2016","2016","1","$59,747","$59,747","$59,747","$59,747"
"Jarell Eddie","SF","PHX                  PHX","24","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Manny Harris","SG","DAL                  DAL","26","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Jarell Eddie","SF","PHX                  PHX","24","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Manny Harris","SG","DAL                  DAL","26","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Johnny O'Bryant","PF","CHA                  CHA","22","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Johnny O'Bryant","PF","CHA                  CHA","22","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Johnny O'Bryant","PF","DEN                  DEN","22","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Johnny O'Bryant","PF","DEN                  DEN","22","2016","2016","10","$57,672","$5,767","$57,672","$57,672"
"Briante Weber","PG","CHA                  CHA","23","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Briante Weber","PG","CHA                  CHA","23","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Axel Toupane","SG","MIL                  MIL","23","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Briante Weber","PG","GSW                  GSW","23","2016","2016","10","$51,449","$5,145","$61,739","$61,739"
"Lamar Patterson","SG","ATL                  ATL","24","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Briante Weber","PG","GSW                  GSW","23","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Lamar Patterson","SG","ATL                  ATL","24","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Anthony Brown","SF","ORL                  ORL","23","2016","2016","10","$51,449","$5,145","$51,449","$51,449"
"Alex Poythress","SF","PHI                  PHI","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Quinn Cook","PG","NOP                  NOP","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Jarrod Uthoff","SF","DAL                  DAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Quinn Cook","PG","NOP                  NOP","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"David Nwaba","SG","LAL                  LAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Troy Williams","SF","HOU                  HOU","21","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Jarrod Uthoff","SF","DAL                  DAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Wayne Selden","SG","NOP                  NOP","21","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Shawn Long","PF","PHI                  PHI","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"David Nwaba","SG","LAL                  LAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Quinn Cook","PG","DAL                  DAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Ben Bentil","PF","DAL                  DAL","20","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Mike Tobey","C","CHA                  CHA","21","2016","22016","10","$31,969","$3,197","$31,969","$31,969"
"Marcus Georges-Hunt","SG","MIA                  MIA","21","2016","2016","1","$31,969","$31,969","$31,969","$31,969"
"Mike Tobey","C","CHA                  CHA","21","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Yogi Ferrell","PG","DAL                  DAL","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Okaro White","PF","MIA                  MIA","23","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Pierre Jackson","PG","DAL                  DAL","24","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Chasson Randle","PG","PHI                  PHI","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Okaro White","PF","MIA                  MIA","23","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Pierre Jackson","PG","DAL                  DAL","24","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Chasson Randle","PG","PHI                  PHI","22","2016","2016","10","$31,969","$3,197","$31,969","$31,969"
"Prince Ibeh","C","BKN                  BKN","21","2016","2016","1","$28,772","$28,772","$28,772","$28,772"
"Dahntay Jones","SF","CLE                  CLE","35","2016","2016","1","$9,127","$9,127","$9,127","$9,127"
"Alex Poythress","SF","PHI                  PHI","22","2016","2016","1","$6,394","$6,394","$6,394","$6,394"

