"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"B.J. Johnson","SF","MIA                  MIA","24","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Amile Jefferson","PF","BOS                  BOS","27","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Melvin Frazier Jr.","SF","OKC                  OKC","24","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Antonius Cleveland","SG","OKC                  OKC","25","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Ike Anigbogu","C","NOP                  NOP","22","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Chris Chiozza","PG","BKN                  BKN","25","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Axel Toupane","SG","GSW                  GSW","28","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Élie Okobo","PG","BKN                  BKN","23","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Jarrod Uthoff","SF","NOP                  NOP","27","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Yuta Watanabe","SF","TOR                  TOR","26","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Alize Johnson","PF","TOR                  TOR","24","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Cam Reynolds","F","SAS                  SAS","25","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Derrick Walton Jr.","PG","PHI                  PHI","24","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Ryan Broekhoff","SF","PHI                  PHI","30","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Elijah Bryant","SG","MIL                  MIL","26","2020","2021","2","$1,542,592","$771,296","$1,542,592","$1,542,592"
"Omer Yurtseven","C","MIA                  MIA","22","2020","2021","2","$1,536,439","$768,220","$1,536,439","$1,536,439"
"Justin Wright-Foreman","PG","NOP                  NOP","22","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Josh Reaves","SG","HOU                  HOU","23","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Dewan Hernandez","C","TOR                  TOR","24","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Norvel Pelle","PF","CLE                  CLE","27","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Zylan Cheatham","SF","MIN                  MIN","25","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Louis King","SF","NYK                  NYK","21","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"London Perrantes","G","SAS                  SAS","26","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Charlie Brown Jr.","SG","MIN                  MIN","22","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Andrew White III","G","NYK                  NYK","27","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jaylen Hoard","F","OKC                  OKC","21","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Levi Randolph","SG","CLE                  CLE","28","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Rayjon Tucker","SF","LAC                  LAC","23","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Max Strus","SG","MIA                  MIA","24","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Marques Bolden","C","CLE                  CLE","22","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Tyler Cook","PF","MIN                  MIN","23","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Vince Edwards","SF","SAC                  SAC","23","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Robert Franks","SF","ORL                  ORL","","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"DaQuan Jeffries","SG","SAC                  SAC","23","2020","2020","1","$1,445,697","$1,445,697","$1,721,397","$1,721,397"
"Zach Norvell Jr.","SG","CHI                  CHI","22","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Ky Bowman","SG","LAC                  LAC","23","2020","2020","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Noah Vonleh","PF","BKN                  BKN","25","2020","2020","1","$1,361,659","$1,361,659","$1,361,659","$1,361,659"
"Andre Roberson","SG","BKN                  BKN","29","2020","2020","1","$1,250,503","$1,250,503","$1,250,503","$1,250,503"
"Blake Griffin","C","BKN                  BKN","31","2020","2020","1","$1,229,676","$1,229,676","$1,229,676","$1,229,676"
"Ersan Ilyasova","PF","UTA                  UTA","33","2020","2020","1","$1,194,542","$1,194,542","$1,194,542","$1,194,542"
"Norvel Pelle","PF","BKN                  BKN","27","2020","2020","1","$1,079,322","$1,079,322","$1,079,322","$1,079,322"
"Gorgui Dieng","C","SAS                  SAS","31","2020","2020","1","$1,000,000","$1,000,000","$1,000,000","$1,000,000"
"Jeff Dowtin","PG","ORL                  ORL","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Devin Cannady","PG","ORL                  ORL","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Elijah Pemberton","SF","GSW                  GSW","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Tres Tinkle","SF","TOR                  TOR","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Breein Tyree","PG","TOR                  TOR","21","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Ahmad Caver","PG","MEM                  MEM","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Bryce Brown","PG","NYK                  NYK","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Trey Mourning","F","HOU                  HOU","25","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Kaiser Gates","SF","BKN                  BKN","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Trevon Scott","SF","UTA                  UTA","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Shaq Buchanan","SG","MEM                  MEM","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Christian Vital","PG","MEM                  MEM","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Bennie Boatwright","PF","MEM                  MEM","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Tres Tinkle","SF","LAL                  LAL","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Zavier Simpson","PG","LAL                  LAL","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Kevon Harris","SG","LAL                  LAL","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Tyler Hall","SG","NYK                  NYK","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Tre Kelley","PG","SAS                  SAS","35","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Quinton Rose","SG","SAC                  SAC","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Omer Yurtseven","C","OKC                  OKC","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Simisola Shittu","C","CHI                  CHI","21","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Justin Robinson","PG","PHI                  PHI","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Caleb Homesley","SG","WAS                  WAS","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Anthony Lamb","SF","DET                  DET","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Ade Murkey","SF","MIN                  MIN","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"LiAngelo Ball","SF","DET                  DET","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Lamine Diane","G","PHI                  PHI","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Keandre Cook","SG","CHA                  CHA","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Kahlil Whitney","SF","CHA                  CHA","19","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Xavier Sneed","SG","CHA                  CHA","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Javin DeLaurier","PF","CHA                  CHA","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Brodric Thomas","G","HOU                  HOU","","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Trevelin Queen","SG","HOU                  HOU","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"EJ Montgomery","PF","MIL                  MIL","21","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Tony Carr","PG","NOP                  NOP","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Freddie Gillespie","PF","DAL                  DAL","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Devonte Patterson","SF","DAL                  DAL","","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Jordan Bowden","G","BKN                  BKN","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Nate Sestina","PF","BKN                  BKN","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Trevon Bluiett","SG","UTA                  UTA","26","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Dwayne Sutton","F","GSW                  GSW","","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Kaleb Wesson","C","GSW                  GSW","21","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Romaro Gill","C","UTA                  UTA","26","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Yoeli Childs","PF","WAS                  WAS","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Marlon Taylor","G","WAS                  WAS","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Jahlil Tripp","SF","MEM                  MEM","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Myles Powell","SG","NYK                  NYK","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Rayshaun Hammonds","SF","IND                  IND","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Amida Brimah","C","IND                  IND","26","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Jordan Ford","PG","LAC                  LAC","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Malik Fitts","PF","LAC                  LAC","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Charles Matthews","SG","CLE                  CLE","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Reggie Perry","C","BKN                  BKN","20","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Jon Teske","C","ORL                  ORL","23","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Paul Eboua","SF","MIA                  MIA","20","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Jake Toolson","SG","UTA                  UTA","24","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"Breein Tyree","PG","MIA                  MIA","22","2020","2020","1","$898,310","$898,310","$898,310","$898,310"
"LaMarcus Aldridge","PF","BKN                  BKN","34","2020","2020","1","$878,340","$878,340","$878,340","$878,340"
"Jeff Teague","PG","MIL                  MIL","32","2020","2020","1","$808,073","$808,073","$808,073","$808,073"
"Andre Drummond","C","LAL                  LAL","26","2020","2020","1","$794,536","$794,536","$794,536","$794,536"
"Ben McLemore","SF","LAL                  LAL","28","2020","2020","1","$610,596","$610,596","$569,674","$569,674"
"Dewayne Dedmon","C","MIA                  MIA","31","2020","2020","1","$580,811","$580,811","$580,811","$580,811"
"Khem Birch","C","TOR                  TOR","28","2020","2020","1","$425,463","$425,463","$425,463","$425,463"
"DeMarcus Cousins","C","LAC                  LAC","30","2020","2020","1","$335,366","$335,366","$335,366","$335,366"
"Tim Frazier","PG","MEM                  MEM","30","2020","2020","1","$296,616","$296,616","$296,616","$296,616"
"Austin Rivers","SG","DEN                  DEN","28","2020","2020","1","$270,142","$270,142","$270,142","$270,142"
"Rondae Hollis-Jefferson","SF","POR                  POR","26","2020","2020","1","$245,031","$245,031","$245,031","$245,031"
"Moritz Wagner","C","ORL                  ORL","24","2020","2020","1","$221,995","$221,995","$221,995","$221,995"
"Anderson Varejao","PF","CLE                  CLE","38","2020","2020","10","$175,668","$17,567","$175,668","$175,668"
"Anthony Tolliver","PF","PHI                  PHI","35","2020","2020","10","$175,668","$17,567","$175,668","$175,668"
"Anthony Tolliver","PF","PHI                  PHI","34","2020","2020","10","$175,668","$17,567","$175,668","$175,668"
"DeMarcus Cousins","C","LAC                  LAC","30","2020","2020","10","$159,698","$15,970","$159,698","$159,698"
"DeMarcus Cousins","C","LAC                  LAC","30","2020","2020","10","$159,698","$15,970","$159,698","$159,698"
"Iman Shumpert","SG","BKN                  BKN","30","2020","2020","10","$159,698","$15,970","$159,698","$159,698"
"Austin Rivers","SG","DEN                  DEN","28","2020","2020","10","$158,907","$15,891","$158,907","$158,907"
"John Henson","PF","NYK                  NYK","30","2020","2020","10","$158,907","$15,891","$158,907","$158,907"
"Isaiah Thomas","PG","NOP                  NOP","32","2020","2020","10","$158,907","$15,891","$158,907","$158,907"
"Andre Roberson","SG","BKN                  BKN","28","2020","2020","10","$138,945","$13,895","$138,945","$138,945"
"Rondae Hollis-Jefferson","SF","POR                  POR","24","2020","2020","10","$128,963","$12,896","$128,963","$128,963"
"Tim Frazier","PG","MEM                  MEM","30","2020","2020","10","$128,963","$12,896","$128,963","$128,963"
"Rondae Hollis-Jefferson","SF","POR                  POR","26","2020","2020","10","$128,963","$12,896","$128,963","$128,963"
"Tim Frazier","PG","MEM                  MEM","30","2020","2020","10","$128,963","$12,896","$128,963","$128,963"
"Didi Louzada","SF","NOP                  NOP","22","2020","2020","1","$123,056","$123,056","$1,641,037","$1,641,037"
"Gary Payton II","PG","GSW                  GSW","28","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Yogi Ferrell","PG","LAC                  LAC","27","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Damian Jones","C","SAC                  SAC","25","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Gary Payton II","PG","GSW                  GSW","28","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Damian Jones","C","SAC                  SAC","25","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Quinn Cook","PG","CLE                  CLE","27","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Quinn Cook","PG","CLE                  CLE","26","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Damian Jones","C","LAL                  LAL","24","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Henry Ellenson","C","TOR                  TOR","24","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Damian Jones","C","LAL                  LAL","25","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Yogi Ferrell","PG","CLE                  CLE","27","2020","2020","10","$118,983","$11,898","$118,983","$118,983"
"Jordan Bell","C","WAS                  WAS","26","2020","2020","10","$114,990","$11,499","$114,990","$114,990"
"Sindarius Thornwell","SG","NOP                  NOP","26","2020","2020","10","$114,990","$11,499","$114,990","$114,990"
"Sindarius Thornwell","SG","NOP                  NOP","26","2020","2020","10","$114,990","$11,499","$114,990","$114,990"
"Jordan Bell","C","WAS                  WAS","26","2020","2020","10","$114,990","$11,499","$114,990","$114,990"
"Khyri Thomas","SG","HOU                  HOU","24","2020","2020","10","$110,998","$11,100","$110,998","$110,998"
"Alize Johnson","PF","BKN                  BKN","24","2020","2020","10","$110,998","$11,100","$110,998","$110,998"
"Cam Reynolds","F","SAS                  SAS","26","2020","2020","1","$110,998","$110,998","$110,998","$110,998"
"Alize Johnson","PF","BKN                  BKN","23","2020","2020","10","$110,998","$11,100","$110,998","$110,998"
"Mfiondu Kabengele","PF","CLE                  CLE","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Charlie Brown Jr.","SG","OKC                  OKC","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Mike James","PG","BKN                  BKN","30","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Charlie Brown Jr.","SG","OKC                  OKC","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Mike James","PG","BKN                  BKN","30","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Jared Harper","PG","NYK                  NYK","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Donta Hall","PF","ORL                  ORL","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Robert Franks","SF","ORL                  ORL","","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Justin Robinson","PG","OKC                  OKC","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Donta Hall","PF","ORL                  ORL","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Norvel Pelle","PF","NYK                  NYK","28","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Robert Franks","SF","ORL                  ORL","","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Oshae Brissett","SF","IND                  IND","21","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Mfiondu Kabengele","PF","CLE                  CLE","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Norvel Pelle","PF","NYK                  NYK","28","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Oshae Brissett","SF","IND                  IND","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Tyler Cook","PF","DET                  DET","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Tyler Cook","PF","DET                  DET","22","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Donta Hall","PF","TOR                  TOR","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Norvel Pelle","PF","SAC                  SAC","28","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Tyler Cook","PF","BKN                  BKN","23","2020","2020","10","$99,020","$9,902","$99,020","$99,020"
"Donta Hall","PF","ORL                  ORL","23","2020","2020","10","$79,216","$7,922","$79,216","$79,216"
"Freddie Gillespie","PF","TOR                  TOR","23","2020","2020","10","$61,528","$6,153","$61,528","$61,528"
"Malik Fitts","PF","LAC                  LAC","22","2020","2020","10","$61,528","$6,153","$61,528","$61,528"
"Freddie Gillespie","PF","TOR                  TOR","22","2020","2020","10","$61,528","$6,153","$61,528","$61,528"
"Devin Cannady","PG","ORL                  ORL","24","2020","2020","10","$61,528","$6,153","$61,528","$61,528"
"Justin Robinson","PG","OKC                  OKC","23","2020","2020","10","$61,528","$6,153","$99,020","$99,020"
"Mason Jones","SG","HOU                  HOU","21","2020","2020","10","$61,528","$6,153","$61,528","$61,528"
"Anderson Varejao","PF","CLE                  CLE","37","2020","2020","10","$52,700","$5,270","$52,700","$52,700"
"Ignas Brazdeikis","SF","ORL                  ORL","20","2020","2020","1","$49,510","$49,510","$49,510","$49,510"
"Cameron Oliver","PF","HOU                  HOU","24","2020","2020","10","$43,070","$4,307","$43,070","$43,070"
"Mike James","PG","BKN                  BKN","30","2020","2020","1","$39,608","$39,608","$39,608","$39,608"
"Cam Reynolds","F","HOU                  HOU","26","2020","2020","10","$33,299","$3,330","$33,299","$33,299"
"Myles Powell","SG","NYK                  NYK","22","2020","2020","","$1","","",""
"Justin Jackson","SF","MIL                  MIL","26","2020","2020","1","","","",""
"Louis King","SF","SAC                  SAC","22","2020","2021","2","","","",""
"Jordan Bell","C","GSW                  GSW","24","2020","2020","1","","","",""
"Gary Clark","PF","PHI                  PHI","26","2020","2020","1","","","",""
"Sindarius Thornwell","SG","ORL                  ORL","26","2020","2020","1","","","",""
"Jared Harper","PG","NYK                  NYK","22","2020","2020","1","","","",""
"Ignas Brazdeikis","SF","ORL                  ORL","22","2020","2020","10","","","$99,020","$99,020"
"Jeremiah Martin","G","CLE                  CLE","23","2020","2020","1","","","",""
"Amida Brimah","C","IND                  IND","25","2020","2020","1","","","",""
"Devin Cannady","PG","ORL                  ORL","24","2020","2020","1","","","",""
"TJ Leaf","PF","POR                  POR","22","2020","2020","1","","","",""
"James Nunnally","SF","NOP                  NOP","29","2020","2020","1","","","",""
"Shaquille Harrison","PG","DEN                  DEN","27","2020","2020","1","","","",""
"Jaylen Hoard","F","OKC                  OKC","22","2020","2020","1","","","",""
"Armoni Brooks","SG","HOU                  HOU","21","2020","2020","1","","","",""
"Mason Jones","SG","PHI                  PHI","22","2020","2020","1","","","",""
"Axel Toupane","SG","MIL                  MIL","28","2020","2020","1","","","",""
"Anthony Lamb","SF","HOU                  HOU","23","2020","2020","1","","","",""
"Brodric Thomas","G","CLE                  CLE","","2020","2020","1","","","",""
"Justin Patton","C","HOU                  HOU","23","2020","2020","1","","","",""
"Chasson Randle","PG","ORL                  ORL","28","2020","2020","1","","","",""
"Ray Spalding","PF","HOU                  HOU","23","2020","2020","1","","","",""
"Frank Mason III","PG","ORL                  ORL","26","2020","2020","1","","","",""
"Rayjon Tucker","SF","PHI                  PHI","23","2020","2020","1","","","",""
"Frank Jackson","PG","DET                  DET","21","2020","2020","1","","","",""
"Chimezie Metu","C","SAC                  SAC","23","2020","2020","1","","","",""
"Chris Chiozza","PG","BKN                  BKN","25","2020","2020","1","","","",""
"Juan Toscano-Anderson","SF","GSW                  GSW","27","2020","2020","1","","","",""
"Yuta Watanabe","SF","TOR                  TOR","26","2020","2020","1","","","",""
"Brodric Thomas","G","HOU                  HOU","","2020","2020","1","","","",""
"Reggie Perry","C","BKN                  BKN","19","2020","2020","1","","","",""
"Marques Bolden","C","CLE                  CLE","22","2020","2020","1","","","",""
"Max Strus","SG","MIA                  MIA","24","2020","2020","1","","","",""
"William McDowell-White","PG","HOU                  HOU","22","2020","2020","1","","","",""
"Jordan McLaughlin","PG","MIN                  MIN","24","2020","2020","1","","","",""
"Josh Hall","SF","OKC                  OKC","20","2020","2020","1","","","",""
"Naji Marshall","SF","NOP                  NOP","22","2020","2020","1","","","",""
"Louis King","SF","DET                  DET","20","2020","2020","1","","","",""
"Nate Hinton","SG","DAL                  DAL","21","2020","2020","1","","","",""
"Nate Darling","SG","CHA                  CHA","22","2020","2020","1","","","",""
"Grant Riller","PG","CHA                  CHA","23","2020","2020","1","","","",""
"Markus Howard","PG","DEN                  DEN","21","2020","2020","1","","","",""
"Tyler Bey","SG","DAL                  DAL","22","2020","2020","1","","","",""
"Saben Lee","PG","DET                  DET","21","2020","2020","1","","","",""
"Jalen Harris","PG","TOR                  TOR","22","2020","2020","1","","","",""
"Cassius Stanley","SG","IND                  IND","21","2020","2020","1","","","",""
"Ashton Hagans","PG","MIN                  MIN","21","2020","2020","1","","","",""
"Lamar Stevens","SF","CLE                  CLE","23","2020","2020","1","","","",""
"Dakota Mathias","SG","PHI                  PHI","25","2020","2020","1","","","",""
"Paul Reed","C","PHI                  PHI","20","2020","2020","1","","","",""
"Cassius Winston","PG","WAS                  WAS","22","2020","2020","1","","","",""
"Brian Bowen II","SG","IND                  IND","22","2020","2020","1","","","",""
"Karim Mane","SG","ORL                  ORL","20","2020","2020","1","","","",""
"Nico Mannion","PG","GSW                  GSW","18","2020","2020","1","","","",""
"Mason Jones","SG","HOU                  HOU","22","2020","2020","1","","","",""
"Kostas Antetokounmpo","PF","LAL                  LAL","23","2020","2020","1","","","",""
"Will Magnay","C","NOP                  NOP","21","2020","2020","1","","","",""
"Trent Forrest","PG","UTA                  UTA","22","2020","2020","1","","","",""
"Keljin Blevins","G","POR                  POR","25","2020","2020","1","","","",""
"Nathan Knight","PF","ATL                  ATL","23","2020","2020","1","","","",""
"Sean McDermott","SF","MEM                  MEM","","2020","2021","2","","","",""
"Killian Tillie","PF","MEM                  MEM","22","2020","2020","1","","","",""
"Jarrell Brantley","PF","UTA                  UTA","","2020","2020","1","","","",""
"Skylar Mays","SG","ATL                  ATL","23","2020","2020","1","","","",""
"Greg Whittington","SF","DEN                  DEN","27","2020","2020","1","","","",""
"Mamadi Diakite","PF","MIL                  MIL","23","2020","2020","1","","","",""
"Jay Scrubb","SG","LAC                  LAC","20","2020","2021","2","","","",""
"Ty-Shon Alexander","SG","PHX                  PHX","22","2020","2021","2","","","",""
"Jared Harper","PG","NYK                  NYK","23","2020","2020","1","","","",""
"Jordan Bone","PG","ORL                  ORL","22","2020","2020","1","","","",""
"Tremont Waters","PG","BOS                  BOS","22","2020","2020","1","","","",""
"Tacko Fall","C","BOS                  BOS","24","2020","2020","1","","","",""
"Adam Mokoka","SG","CHI                  CHI","21","2020","2020","1","","","",""
"Keita Bates-Diop","SF","SAS                  SAS","24","2020","2020","1","","","",""
"Quinndary Weatherspoon","SG","SAS                  SAS","24","2020","2020","1","","","",""
"Moses Brown","C","OKC                  OKC","20","2020","2020","1","","","",""
"Theo Pinson","SG","NYK                  NYK","25","2020","2020","1","","","",""
"Garrison Mathews","SG","WAS                  WAS","23","2020","2020","1","","","",""
"Devon Dotson","PG","CHI                  CHI","20","2020","2020","1","","","",""
"Jaylen Adams","PG","MIL                  MIL","24","2020","2020","1","","","",""
"Gabe Vincent","PG","MIA                  MIA","24","2020","2020","1","","","$50,000","$50,000"

