"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Dan Gadzuric","C","NYK                  NYK","32","2011","2011","1","$69,393","$69,393","$69,393","$69,393"
"Armon Johnson","PG","POR                  POR","21","2011","2011","10","$69,288","$6,929","$69,288","$69,288"
"Ben Uzoh","PG","TOR                  TOR","","2011","2011","10","$69,288","$6,929","$61,467","$61,467"
"Earl Barron","PF","MIL                  MIL","29","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Earl Barron","PF","MIL                  MIL","29","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Lester Hudson","PG","CLE                  CLE","26","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Cartier Martin","PF","WAS                  WAS","26","2011","2011","1","$68,902","$68,902","$68,902","$68,902"
"Morris Almond","SG","WAS                  WAS","25","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Blake Ahearn","SG","UTA                  UTA","26","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Alan Anderson","SG","TOR                  TOR","28","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"James Singleton","SF","WAS                  WAS","","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Lester Hudson","PG","CLE                  CLE","26","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Cartier Martin","PF","WAS                  WAS","26","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Alan Anderson","SG","TOR                  TOR","28","2011","2011","10","$68,902","$6,890","$68,902","$68,902"
"Ben Uzoh","PG","TOR                  TOR","","2011","2011","1","$67,614","$67,614","$67,614","$67,614"
"Ben Uzoh","PG","TOR                  TOR","","2011","2011","10","$61,467","$6,147","$61,467","$61,467"
"Ben Uzoh","PG","CLE                  CLE","","2011","2011","10","$61,467","$6,147","",""
"Darryl Watkins","C","NOH                  NOH","","2011","2011","10","$57,740","$5,774","$57,740","$57,740"
"Manny Harris","SG","CLE                  CLE","21","2011","2011","10","$57,740","$5,774","",""
"Diamon Simpson","PF","HOU                  HOU","23","2011","2011","1","$57,291","$57,291","$57,291","$57,291"
"Gerald Green","SG","NJN                  NJN","24","2011","2011","10","$55,508","$5,551","$55,508","$55,508"
"Lester Hudson","PG","MEM                  MEM","26","2011","2011","1","$51,780","$51,780","$48,232","$48,232"
"Jerome Dyson","SG","NOH                  NOH","","2011","2011","10","$50,232","$5,023","$50,232","$50,232"
"Manny Harris","SG","CLE                  CLE","21","2011","2011","10","$49,474","$4,947","",""
"Blake Ahearn","SG","UTA                  UTA","26","2011","2011","1","$48,232","$48,232","$48,232","$48,232"
"Justin Dentmon","PG","TOR                  TOR","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Dennis Horner","SF","NJN                  NJN","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Justin Dentmon","PG","SAS                  SAS","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Edwin Ubiles","SG","WAS                  WAS","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Eric Dawson","PF","SAS                  SAS","26","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Jerry Smith","SG","NJN                  NJN","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Jeff Foote","C","NOH                  NOH","","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Lance Thomas","SF","NOH                  NOH","22","2011","2011","10","$43,056","$4,306","$43,056","$43,056"
"Mickell Gladness","PF","MIA                  MIA","24","2011","2011","10","$43,056","$4,306","",""
"Keith Benson","C","GSW                  GSW","22","2011","2011","10","$38,194","$3,819","$38,194","$38,194"
"Mickell Gladness","PF","GSW                  GSW","24","2011","2011","10","$38,194","$3,819","$38,194","$38,194"
"Courtney Fortson","SG","HOU                  HOU","22","2011","2011","10","$38,194","$3,819","$38,194","$38,194"
"Malcolm Thomas","PF","TOR                  TOR","22","2011","2011","10","$35,880","$3,588","$35,880","$35,880"
"Donald Sloan","PG","CLE                  CLE","22","2011","2011","10","$35,880","$3,588","$35,880","$35,880"
"Donald Sloan","PG","NOH                  NOH","22","2011","2011","10","$35,880","$3,588","$35,880","$35,880"
"Mickell Gladness","PF","MIA                  MIA","24","2011","2011","10","$35,880","$3,588","",""
"Donald Sloan","PG","NOH                  NOH","22","2011","2011","10","$35,880","$3,588","$35,880","$35,880"
"Lance Thomas","SF","NOH                  NOH","22","2011","2011","10","$35,880","$3,588","$35,880","$35,880"
"Armon Johnson","PG","NJN                  NJN","21","2011","2011","1","$34,644","$34,644","$34,644","$34,644"
"Eric Dawson","PF","SAS                  SAS","26","2011","2011","10","$28,704","$2,870","$28,704","$28,704"
"Lance Thomas","SF","NOH                  NOH","22","2011","2011","3","$21,528","$7,176","$21,528","$21,528"
"Xavier Silas","SG","PHI                  PHI","22","2011","2011","1","$11,458","$11,458","$11,458","$11,458"
"Morris Almond","SG","WAS                  WAS","25","2011","2011","1","$6,890","$6,890","$6,890","$6,890"
"Marcus Cousin","C","HOU                  HOU","24","2011","2013","3","","","",""

