"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Jordan Farmar","PG","LAL                  LAL","26","2013","2013","1","$1,106,942","$1,106,942","$1,106,942","$1,106,942"
"Louis Amundson","PF","NOP                  NOP","30","2013","2013","1","$1,081,771","$1,081,771","$1,081,771","$1,081,771"
"Josh Childress","SF","NOP                  NOP","29","2013","2013","1","$1,081,771","$1,081,771","",""
"Stephen Jackson","SF","LAC                  LAC","34","2013","2013","1","$1,053,746","$1,053,746","",""
"Cartier Martin","PF","ATL                  ATL","28","2013","2013","1","$1,027,424","$1,027,424","$1,027,424","$1,027,424"
"D.J. White","PF","CHI                  CHI","26","2013","2013","1","$1,027,424","$1,027,424","",""
"Rodney Carney","PF","NOP                  NOP","28","2013","2013","1","$1,027,424","$1,027,424","",""
"Hilton Armstrong","C","IND                  IND","28","2013","2013","1","$1,027,424","$1,027,424","",""
"Michael Beasley","SF","MIA                  MIA","23","2013","2013","1","$1,027,424","$1,027,424","$1,027,424","$1,027,424"
"Anthony Tolliver","PF","CHA                  CHA","27","2013","2013","1","$1,027,424","$1,027,424","$1,027,424","$1,027,424"
"Greg Oden","C","MIA                  MIA","24","2013","2013","1","$1,027,424","$1,027,424","$1,027,424","$1,027,424"
"Caron Butler","SF","OKC                  OKC","32","2013","2013","1","$1,000,000","$1,000,000","$1,000,000","$1,000,000"
"Andrew Bynum","C","IND                  IND","25","2013","2013","1","$1,000,000","$1,000,000","$1,000,000","$1,000,000"
"Greg Smith","C","CHI                  CHI","21","2013","2014","2","$963,768","$481,884","$963,768","$1,911,044"
"Chris Douglas-Roberts","SG","NYK                  NYK","25","2013","2013","1","$947,907","$947,907","$947,907","$947,907"
"A.J. Price","PG","MIN                  MIN","26","2013","2013","1","$947,907","$947,907","$947,907","$947,907"
"Sam Young","SF","SAS                  SAS","27","2013","2013","1","$947,907","$947,907","$762,863","$762,863"
"Pops Mensah-Bonsu","SF","WAS                  WAS","29","2013","2013","1","$947,907","$947,907","",""
"Patrick O'Bryant","C","CHA                  CHA","26","2013","2013","1","$947,907","$947,907","",""
"DeJaun Blair","C","DAL                  DAL","23","2013","2013","1","$947,907","$947,907","$947,907","$947,907"
"Aaron Brooks","PG","HOU                  HOU","27","2013","2013","1","$947,907","$947,907","$947,907","$947,907"
"Chris Wright","SF","MIL                  MIL","24","2013","2014","2","$924,524","$462,262","$924,524","$924,524"
"Lester Hudson","PG","UTA                  UTA","28","2013","2013","1","$916,099","$916,099","",""
"Elliot Williams","SG","CLE                  CLE","23","2013","2013","1","$916,099","$916,099","$916,099","$916,099"
"Mike Harris","PF","UTA                  UTA","29","2013","2013","1","$916,099","$916,099","",""
"Joe Alexander","SF","GSW                  GSW","26","2013","2013","1","$916,099","$916,099","",""
"Lazar Hayward","PF","NOP                  NOP","26","2013","2013","1","$916,099","$916,099","",""
"Cole Aldrich","C","NYK                  NYK","24","2013","2013","1","$916,099","$916,099","$916,099","$916,099"
"Darnell Jackson","PF","IND                  IND","27","2013","2013","1","$916,099","$916,099","",""
"Devin Ebanks","SF","DAL                  DAL","23","2013","2013","1","$916,099","$916,099","",""
"Damion James","SG","DEN                  DEN","25","2013","2013","1","$916,099","$916,099","",""
"Xavier Henry","SG","LAL                  LAL","21","2013","2013","1","$916,099","$916,099","$916,099","$916,099"
"Wesley Johnson","SF","LAL                  LAL","25","2013","2013","1","$916,099","$916,099","$916,099","$916,099"
"Garrett Temple","SG","WAS                  WAS","26","2013","2013","1","$916,099","$916,099","$916,099","$916,099"
"Justin Hamilton","C","MIA                  MIA","22","2013","2014","2","$914,518","$457,259","$914,518","$914,518"
"Hamady N'Diaye","C","SAC                  SAC","25","2013","2013","1","$884,293","$884,293","",""
"Gary Forbes","SF","BKN                  BKN","27","2013","2013","1","$884,293","$884,293","",""
"Jermaine Taylor","SG","CLE                  CLE","26","2013","2013","1","$884,293","$884,293","",""
"Derrick Byars","SF","MEM                  MEM","30","2013","2013","1","$884,293","$884,293","",""
"Manny Harris","SG","ORL                  ORL","23","2013","2013","1","$884,293","$884,293","",""
"Othyus Jeffers","PG","MIN                  MIN","27","2013","2013","1","$884,293","$884,293","$884,293","$884,293"
"Dexter Pittman","C","CHI                  CHI","24","2013","2013","1","$884,293","$884,293","",""
"Jorge Gutierrez","PG","BKN                  BKN","24","2013","2014","2","$874,150","$437,075","$874,150","$874,150"
"Marcus Landry","PF","LAL                  LAL","27","2013","2013","1","$788,873","$788,873","",""
"Bernard James","C","DAL                  DAL","27","2013","2013","1","$788,872","$788,872","$788,872","$788,872"
"Marcus Cousin","C","SAS                  SAS","26","2013","2013","1","$788,872","$788,872","",""
"Eric Dawson","PF","ATL                  ATL","28","2013","2013","1","$788,872","$788,872","",""
"Justin Holiday","SG","UTA                  UTA","23","2013","2013","1","$788,872","$788,872","",""
"Tony Gaffney","SF","MEM                  MEM","28","2013","2013","1","$788,872","$788,872","",""
"Mickell Gladness","PF","ORL                  ORL","26","2013","2013","1","$788,872","$788,872","",""
"Kris Joseph","SF","ORL                  ORL","24","2013","2013","1","$788,872","$788,872","",""
"Diante Garrett","PG","OKC                  OKC","24","2013","2013","1","$788,872","$788,872","$788,872","$788,872"
"Xavier Silas","SG","WAS                  WAS","24","2013","2013","1","$788,872","$788,872","",""
"Darius Johnson-Odom","SG","LAL                  LAL","23","2013","2013","1","$788,872","$788,872","",""
"Christapher Johnson","SF","BKN                  BKN","22","2013","2013","1","$788,872","$788,872","$788,872","$788,872"
"Scott Machado","PG","UTA                  UTA","22","2013","2013","1","$788,872","$788,872","",""
"Chris Wright","PG","TOR                  TOR","23","2013","2013","1","$788,872","$788,872","",""
"DeQuan Jones","SF","SAC                  SAC","22","2013","2013","1","$788,872","$788,872","",""
"D.J. Kennedy","SG","DAL                  DAL","23","2013","2013","1","$788,872","$788,872","",""
"D.J. Augustin","PG","CHI                  CHI","25","2013","2013","1","$755,459","$755,459","$755,459","$755,459"
"Hedo Turkoglu","SF","LAC                  LAC","33","2013","2013","1","$749,148","$749,148","$749,148","$749,148"
"Hilton Armstrong","C","GSW                  GSW","28","2013","2013","1","$735,751","$735,751","",""
"Chris Douglas-Roberts","SG","CHA                  CHA","25","2013","2013","1","$708,142","$708,142","$708,142","$708,142"
"James Johnson","PF","MEM                  MEM","25","2013","2013","1","$680,263","$680,263","$680,263","$680,263"
"Troy Daniels","SG","HOU                  HOU","21","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Reginald Becton","PF","DEN                  DEN","21","2013","2013","1","$490,180","$490,180","",""
"David Lighty","PF","ATL                  ATL","24","2013","2013","1","$490,180","$490,180","",""
"Cameron Jones","SG","GSW                  GSW","23","2013","2013","1","$490,180","$490,180","",""
"Larry Drew II","PG","MIA                  MIA","22","2013","2013","1","$490,180","$490,180","",""
"Olek Czyz","SF","MIL                  MIL","22","2013","2013","1","$490,180","$490,180","",""
"Courtney Fells","SG","SAS                  SAS","26","2013","2013","1","$490,180","$490,180","",""
"Kyle Fogg","SG","DEN                  DEN","22","2013","2013","1","$490,180","$490,180","",""
"Brandon Heath","SG","SAC                  SAC","28","2013","2013","1","$490,180","$490,180","",""
"Myck Kabongo","PG","SAS                  SAS","20","2013","2013","1","$490,180","$490,180","",""
"Trey McKinney-Jones","SG","MIL                  MIL","22","2013","2013","1","$490,180","$490,180","",""
"Dan Nwaelele","SG","SAS                  SAS","28","2013","2013","1","$490,180","$490,180","",""
"Charlie Westbrook","SG","MIA                  MIA","23","2013","2013","1","$490,180","$490,180","",""
"Justin Brownlee","SF","NYK                  NYK","24","2013","2013","1","$490,180","$490,180","",""
"Mustapha Farrakhan","SG","LAC                  LAC","24","2013","2013","1","$490,180","$490,180","",""
"Michael Lee","PF","CLE                  CLE","26","2013","2013","1","$490,180","$490,180","",""
"James Nunnally","SF","PHX                  PHX","22","2013","2013","1","$490,180","$490,180","",""
"D'or Fischer","PF","WAS                  WAS","31","2013","2013","1","$490,180","$490,180","",""
"Rodney McGruder","SG","OKC                  OKC","21","2013","2013","1","$490,180","$490,180","",""
"Eric Boateng","C","LAL                  LAL","27","2013","2013","1","$490,180","$490,180","",""
"JaMychal Green","PF","LAC                  LAC","22","2013","2013","1","$490,180","$490,180","",""
"Vander Blue","SG","PHI                  PHI","20","2013","2013","1","$490,180","$490,180","",""
"Jorge Gutierrez","PG","BKN                  BKN","24","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Robbie Hummel","SF","MIN                  MIN","23","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Troy Daniels","SG","CHA                  CHA","21","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Abdul Gaddy","PG","CHA                  CHA","20","2013","2013","1","$490,180","$490,180","",""
"Carlos Morais","SG","TOR                  TOR","27","2013","2013","1","$490,180","$490,180","",""
"Reginald Becton","PF","DEN                  DEN","21","2013","2013","1","$490,180","$490,180","",""
"Chris Babb","SG","BOS                  BOS","22","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Damen Bell-Holter","PF","BOS                  BOS","22","2013","2013","1","$490,180","$490,180","",""
"Richard McConnell","PG","DAL                  DAL","23","2013","2013","1","$490,180","$490,180","",""
"DeShawn Sims","SF","BOS                  BOS","24","2013","2013","1","$490,180","$490,180","",""
"Kammron Taylor","PG","BOS                  BOS","28","2013","2013","1","$490,180","$490,180","",""
"Dewayne Dedmon","C","GSW                  GSW","23","2013","2013","1","$490,180","$490,180","$25,000","$25,000"
"Toure Murry","SF","NYK                  NYK","23","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"C.J. Aiken","PF","SAC                  SAC","22","2013","2013","1","$490,180","$490,180","",""
"Ron Howard","SG","IND                  IND","30","2013","2013","1","$490,180","$490,180","",""
"E.J. Singler","SF","POR                  POR","22","2013","2013","1","$490,180","$490,180","",""
"James Southerland","SF","CHA                  CHA","22","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Patrick Christopher","SG","CHI                  CHI","24","2013","2013","1","$490,180","$490,180","",""
"Kalin Lucas","PG","CHI                  CHI","23","2013","2013","1","$490,180","$490,180","",""
"Eric Griffin","PF","MIA                  MIA","22","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Justin Hamilton","C","MIA                  MIA","22","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Brandon Davies","PF","LAC                  LAC","21","2013","2013","1","$490,180","$490,180","",""
"Lorenzo Brown","PG","MIN                  MIN","22","2013","2013","1","$490,180","$490,180","",""
"Romero Osby","PF","ORL                  ORL","22","2013","2013","1","$490,180","$490,180","$490,180","$490,180"
"Adonis Thomas","SF","BKN                  BKN","19","2013","2013","1","$480,190","$480,190","",""
"Dewayne Dedmon","C","GSW                  GSW","23","2013","2013","1","$432,512","$432,512","$432,512","$432,512"
"Leandro Barbosa","SG","PHX                  PHX","30","2013","2013","1","$410,936","$410,936","$410,936","$410,936"
"Cartier Martin","PF","ATL                  ATL","28","2013","2013","1","$332,402","$332,402","$332,402","$332,402"
"Seth Curry","SG","MEM                  MEM","22","2013","2013","1","$328,709","$328,709","$328,709","$328,709"
"Jason Collins","C","BKN                  BKN","25","2013","2013","1","$271,669","$271,669","$271,669","$271,669"
"Drew Gooden","PF","WAS                  WAS","31","2013","2013","1","$246,972","$246,972","$246,972","$246,972"
"Jimmer Fredette","PG","CHI                  CHI","23","2013","2013","1","$239,279","$239,279","$239,279","$239,279"
"Troy Daniels","SG","HOU                  HOU","21","2013","2013","1","$158,588","$158,588","$975,070","$975,070"
"Willie Reed","C","SAC                  SAC","22","2013","2014","1","$102,089","$102,089","$1,017,332","$1,017,332"
"Drew Gooden","PF","WAS                  WAS","31","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Jason Collins","C","BKN                  BKN","25","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Drew Gooden","PF","WAS                  WAS","31","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Jason Collins","C","BKN                  BKN","25","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Mike James","PG","CHI                  CHI","37","2013","2013","10","$82,324","$8,232","",""
"Leandro Barbosa","SG","PHX                  PHX","30","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Leandro Barbosa","SG","PHX                  PHX","30","2013","2013","10","$82,324","$8,232","$82,324","$82,324"
"Royal Ivey","PG","OKC                  OKC","31","2013","2013","10","$74,840","$7,484","",""
"Shannon Brown","PG","NYK                  NYK","27","2013","2013","10","$69,792","$6,979","$69,792","$69,792"
"Shannon Brown","PG","NYK                  NYK","27","2013","2013","10","$69,792","$6,979","$69,792","$69,792"
"Shannon Brown","PG","SAS                  SAS","27","2013","2013","10","$69,792","$6,979","$69,792","$69,792"
"Sasha Vujacic","SG","LAC                  LAC","28","2013","2013","10","$69,792","$6,979","$69,792","$69,792"
"Shannon Brown","PG","SAS                  SAS","27","2013","2013","10","$69,792","$6,979","$69,792","$69,792"
"Shawne Williams","SF","LAL                  LAL","26","2013","2013","10","$65,114","$6,511","$65,114","$65,114"
"D.J. White","PF","CHA                  CHA","26","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Hilton Armstrong","C","GSW                  GSW","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"D.J. White","PF","CHA                  CHA","26","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Hilton Armstrong","C","ATL                  ATL","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Cartier Martin","PF","ATL                  ATL","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Cartier Martin","PF","ATL                  ATL","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Cartier Martin","PF","CHI                  CHI","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Cartier Martin","PF","CHI                  CHI","28","2013","2013","10","$60,437","$6,044","$60,437","$60,437"
"Reggie Williams","SF","OKC                  OKC","26","2013","2013","10","$55,759","$5,576","$55,759","$55,759"
"Earl Clark","SF","NYK                  NYK","24","2013","2013","10","$55,759","$5,576","$55,759","$55,759"
"Reggie Williams","SF","OKC                  OKC","26","2013","2013","10","$55,759","$5,576","$55,759","$55,759"
"Earl Clark","SF","NYK                  NYK","24","2013","2013","10","$55,759","$5,576","$55,759","$55,759"
"Mustafa Shakur","PG","OKC                  OKC","","2013","2013","10","$53,888","$5,389","$53,888","$53,888"
"Damion James","SG","SAS                  SAS","25","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"DeAndre Liggins","SG","MIA                  MIA","24","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"DeAndre Liggins","SG","MIA                  MIA","24","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Dexter Pittman","C","ATL                  ATL","24","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Darius Morris","PG","MEM                  MEM","21","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Othyus Jeffers","PG","MIN                  MIN","27","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Manny Harris","SG","LAL                  LAL","23","2013","2013","10","$52,017","$5,202","",""
"Manny Harris","SG","LAL                  LAL","23","2013","2013","10","$52,017","$5,202","",""
"Darius Morris","PG","LAC                  LAC","21","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Darius Morris","PG","LAC                  LAC","21","2013","2013","10","$52,017","$5,202","$52,017","$52,017"
"Othyus Jeffers","PG","MIN                  MIN","27","2013","2013","1","$46,816","$46,816","$46,816","$46,816"
"Christapher Johnson","SF","BOS                  BOS","22","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Chris Wright","SF","MIL                  MIL","24","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Jared Cunningham","SG","SAC                  SAC","21","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Royce White","PF","SAC                  SAC","21","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Darius Johnson-Odom","SG","PHI                  PHI","23","2013","2013","10","$46,404","$4,640","",""
"Chris Wright","SF","MIL                  MIL","24","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Orlando Johnson","SG","SAC                  SAC","23","2013","2013","10","$46,404","$4,640","",""
"Royce White","PF","SAC                  SAC","21","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Jarvis Varnado","PF","PHI                  PHI","24","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Orlando Johnson","SG","SAC                  SAC","23","2013","2013","10","$46,404","$4,640","",""
"Jarvis Varnado","PF","CHI                  CHI","24","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Christapher Johnson","SF","BOS                  BOS","22","2013","2013","10","$46,404","$4,640","$46,404","$46,404"
"Maalik Wayns","PG","LAC                  LAC","21","2013","2013","10","$46,404","$4,640","",""
"Hilton Armstrong","C","GSW                  GSW","28","2013","2013","1","$42,306","$42,306","$48,349","$48,349"
"D.J. White","PF","CHA                  CHA","26","2013","2013","1","$42,306","$42,306","$42,306","$42,306"
"Dexter Pittman","C","HOU                  HOU","24","2013","2013","1","$37,722","$37,722","$37,722","$37,722"
"Jared Cunningham","SG","SAC                  SAC","21","2013","2013","1","$32,483","$32,483","$32,483","$32,483"
"Tony Mitchell","PF","MIL                  MIL","23","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Jorge Gutierrez","PG","BKN                  BKN","24","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Adonis Thomas","SF","ORL                  ORL","19","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Adonis Thomas","SF","PHI                  PHI","19","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Grant Jerrett","PF","OKC                  OKC","19","2013","2013","1","$28,834","$28,834","$845,316","$845,316"
"Casper Ware","PG","PHI                  PHI","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"James Nunnally","SF","PHI                  PHI","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"D.J. Stephens","SG","MIL                  MIL","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Casper Ware","PG","PHI                  PHI","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Seth Curry","SG","CLE                  CLE","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"James Nunnally","SF","PHI                  PHI","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Shane Edwards","SF","CLE                  CLE","25","2013","2013","10","$28,834","$2,883","",""
"Chris Babb","SG","BOS                  BOS","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Dewayne Dedmon","C","ORL                  ORL","23","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Jorge Gutierrez","PG","BKN                  BKN","24","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Arinze Onuaku","PF","CLE                  CLE","25","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Justin Hamilton","C","CHA                  CHA","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Chris Babb","SG","BOS                  BOS","22","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Arinze Onuaku","PF","CLE                  CLE","25","2013","2013","10","$28,834","$2,883","",""
"Dewayne Dedmon","C","ORL                  ORL","23","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"Adonis Thomas","SF","ORL                  ORL","19","2013","2013","10","$28,834","$2,883","",""
"Dewayne Dedmon","C","PHI                  PHI","23","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"James Nunnally","SF","ATL                  ATL","22","2013","2013","10","$28,834","$2,883","",""
"Vander Blue","SG","BOS                  BOS","20","2013","2013","10","$28,834","$2,883","",""
"Dewayne Dedmon","C","PHI                  PHI","23","2013","2013","10","$28,834","$2,883","$28,834","$28,834"
"James Nunnally","SF","ATL                  ATL","22","2013","2013","10","$28,834","$2,883","",""
"Damion James","SG","SAS                  SAS","25","2013","2013","1","$20,807","$20,807","$20,807","$20,807"
"James Southerland","SF","NOP                  NOP","22","2013","2013","1","$20,184","$20,184","$20,184","$20,184"

