"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Justin Jackson","SF","PHX                  PHX","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Luke Kornet","C","MIL                  MIL","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Ryan Arcidiacono","PG","NYK                  NYK","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Damyean Dotson","SG","NYK                  NYK","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Jordan Bell","C","CHI                  CHI","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Shaquille Harrison","PG","BKN                  BKN","28","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Justin Jackson","SF","BOS                  BOS","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Wesley Iwundu","SF","ATL                  ATL","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Cheick Diallo","PF","DET                  DET","25","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"DJ Wilson","PF","TOR                  TOR","25","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Luke Kornet","C","CLE                  CLE","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Damyean Dotson","SG","NYK                  NYK","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Alfonzo McKinnie","SF","CHI                  CHI","29","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Shaquille Harrison","PG","BKN                  BKN","28","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Alfonzo McKinnie","SF","CHI                  CHI","29","2021","2021","10","$101,088","$10,109","$101,088","$101,088"
"Drew Eubanks","C","POR                  POR","25","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Drew Eubanks","C","POR                  POR","25","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Alize Johnson","PF","NOP                  NOP","25","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Drew Eubanks","C","POR                  POR","25","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Alize Johnson","PF","NOP                  NOP","24","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Drew Eubanks","C","POR                  POR","25","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Wenyen Gabriel","PF","NOP                  NOP","24","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Wenyen Gabriel","PF","LAC                  LAC","24","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Brandon Goodwin","PG","CLE                  CLE","26","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Theo Pinson","SG","DAL                  DAL","26","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Wenyen Gabriel","PF","LAC                  LAC","24","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Brad Wanamaker","PG","WAS                  WAS","32","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Alize Johnson","PF","WAS                  WAS","24","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Scotty Hopson","SF","OKC                  OKC","32","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Theo Pinson","SG","BOS                  BOS","26","2021","2021","10","$99,380","$9,938","$99,380","$99,380"
"Chris Silva","F","MIA                  MIA","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Chris Silva","F","MIA                  MIA","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Kyle Guy","SG","MIA                  MIA","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Norvel Pelle","PF","UTA                  UTA","28","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Charlie Brown Jr.","SG","PHI                  PHI","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Jaylen Morris","G","SAS                  SAS","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Tremont Waters","PG","WAS                  WAS","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"DaQuan Jeffries","SG","MEM                  MEM","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Chris Silva","F","MIA                  MIA","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Rayjon Tucker","SF","DEN                  DEN","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Davon Reed","SG","DEN                  DEN","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Kyle Guy","SG","MIA                  MIA","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Jaylen Hoard","F","OKC                  OKC","22","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Chris Clemons","PG","ATL                  ATL","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Justin Robinson","PG","DET                  DET","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Justin James","SG","NOP                  NOP","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Derrick Walton Jr.","PG","DET                  DET","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Norvel Pelle","PF","BOS                  BOS","28","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Tremont Waters","PG","TOR                  TOR","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Quinndary Weatherspoon","SG","GSW                  GSW","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Charlie Brown Jr.","SG","DAL                  DAL","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Juwan Morgan","SF","TOR                  TOR","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Chris Silva","F","MIN                  MIN","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Rayjon Tucker","SF","MIN                  MIN","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Jared Harper","PG","NOP                  NOP","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Davon Reed","SG","DEN                  DEN","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Justin Robinson","PG","SAC                  SAC","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"B.J. Johnson","SF","ORL                  ORL","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Jaylen Hoard","F","OKC                  OKC","23","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Juwan Morgan","SF","BOS                  BOS","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Tyrone Wallace","SG","NOP                  NOP","27","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Moses Brown","C","CLE                  CLE","22","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Tyrone Wallace","SG","NOP                  NOP","27","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Moses Brown","C","CLE                  CLE","22","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Kelan Martin","SF","BOS                  BOS","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Kelan Martin","SF","BOS                  BOS","26","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Miye Oni","SG","NOP                  NOP","24","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Chris Silva","F","MIA                  MIA","25","2021","2021","10","$95,930","$9,593","$95,930","$95,930"
"Davon Reed","SG","DEN                  DEN","26","2021","2021","1","$94,304","$94,304","$94,304","$94,304"
"Kris Dunn","PG","POR                  POR","28","2021","2021","10","$89,165","$8,917","$89,165","$89,165"
"Zylan Cheatham","SF","UTA                  UTA","26","2021","2021","10","$89,057","$8,906","$89,057","$89,057"
"Zylan Cheatham","SF","NOP                  NOP","26","2021","2021","10","$89,057","$8,906","$89,057","$89,057"
"Devin Cannady","PG","ORL                  ORL","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Reggie Perry","C","POR                  POR","20","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Armoni Brooks","SG","TOR                  TOR","23","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Armoni Brooks","SG","TOR                  TOR","23","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Malik Fitts","PF","BOS                  BOS","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Haywood Highsmith","F","MIA                  MIA","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Malik Fitts","PF","BOS                  BOS","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Haywood Highsmith","F","MIA                  MIA","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Reggie Perry","C","IND                  IND","21","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Mamadi Diakite","PF","OKC                  OKC","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Cassius Stanley","SG","DET                  DET","21","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Mamadi Diakite","PF","OKC                  OKC","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Mamadi Diakite","PF","OKC                  OKC","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Cassius Stanley","SG","DET                  DET","22","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Anthony Lamb","SF","SAS                  SAS","23","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Matt Mooney","G","NYK                  NYK","26","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Freddie Gillespie","PF","ORL                  ORL","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Haywood Highsmith","F","MIA                  MIA","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Nate Hinton","SG","IND                  IND","22","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Malik Newman","G","CLE                  CLE","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Cameron Oliver","PF","ATL                  ATL","25","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Reggie Perry","C","POR                  POR","21","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Emanuel Terry","F","PHX                  PHX","26","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Admiral Schofield","SF","ORL                  ORL","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Deividas Sirvydis","SF","DET                  DET","21","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Tyrell Terry","PG","MEM                  MEM","21","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Cassius Stanley","SG","DET                  DET","22","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Daniel Oturu","C","TOR                  TOR","22","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"George King","SF","DAL                  DAL","27","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Zylan Cheatham","SF","MIA                  MIA","26","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Matt Mooney","G","NYK                  NYK","26","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Freddie Gillespie","PF","ORL                  ORL","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Jermerrio Jones","F","LAL                  LAL","26","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Admiral Schofield","SF","ORL                  ORL","24","2021","2021","10","$85,578","$8,558","$85,578","$85,578"
"Drew Eubanks","C","POR                  POR","25","2021","2021","10","$79,504","$7,950","$79,504","$79,504"
"R.J. Nembhard","PG","CLE                  CLE","23","2021","2021","1","$58,493","$58,493","$58,493","$58,493"
"Greg Monroe","C","MIN                  MIN","31","2021","2021","1","$55,208","$55,208","$55,208","$55,208"
"Malcolm Hill","G","CHI                  CHI","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Xavier Moon","SG","LAC                  LAC","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Dakota Mathias","SG","MEM                  MEM","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Paris Bass","G","PHX                  PHX","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Olivier Sarr","C","OKC                  OKC","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jeff Dowtin","PG","MIL                  MIL","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Braxton Key","SF","PHI                  PHI","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Xavier Moon","SG","LAC                  LAC","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jon Teske","C","MEM                  MEM","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Mac McClung","PG","CHI                  CHI","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Carlik Jones","PG","DEN                  DEN","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jaysean Paige","G","DET                  DET","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Ahmad Caver","PG","IND                  IND","25","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Paris Bass","G","PHX                  PHX","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jaime Echenique","C","WAS                  WAS","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"M.J. Walker","SF","PHX                  PHX","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Trayvon Palmer","G","DET                  DET","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Aric Holman","C","MIA                  MIA","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Dakota Mathias","SG","MEM                  MEM","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Micah Potter","C","DET                  DET","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Craig Sword","G","WAS                  WAS","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"DeJon Jarreau","SG","HOU                  HOU","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Feron Hunt","SF","NOP                  NOP","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Justin Tillman","PF","ATL                  ATL","25","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Tyler Hall","SG","NYK                  NYK","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Olivier Sarr","C","OKC                  OKC","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Rob Edwards","SG","OKC                  OKC","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Hassani Gravett","SG","ORL                  ORL","","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Xavier Sneed","SG","MEM                  MEM","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jordan Goodwin","PG","WAS                  WAS","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Chaundee Brown","SF","ATL                  ATL","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jarron Cumberland","SG","POR                  POR","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Cameron McGriff","SF","POR                  POR","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Brandon Williams","PG","POR                  POR","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Xavier Moon","SG","LAC                  LAC","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Shaq Buchanan","SG","MEM                  MEM","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Cat Barber","PG","ATL                  ATL","27","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Malik Ellison","SF","ATL                  ATL","25","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Javin DeLaurier","PF","MIL                  MIL","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Carlik Jones","PG","DAL                  DAL","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Mac McClung","PG","CHI                  CHI","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jordan Schakel","SF","WAS                  WAS","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Ade Murkey","SF","SAC                  SAC","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Malcolm Hill","G","ATL                  ATL","26","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Trevon Scott","SF","CLE                  CLE","25","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Moses Wright","F","LAC                  LAC","22","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Aleem Ford","SF","ORL                  ORL","23","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Hassani Gravett","SG","ORL                  ORL","","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Braxton Key","SF","DET                  DET","25","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Jeff Dowtin","PG","ORL                  ORL","24","2021","2021","10","$53,176","$5,318","$53,176","$53,176"
"Zavier Simpson","PG","OKC                  OKC","25","2021","2021","10","$37,223","$3,722","$37,223","$37,223"
"Georgios Kalaitzakis","SF","OKC                  OKC","23","2021","2021","10","$37,223","$3,722","$37,223","$37,223"
"Skylar Mays","SG","ATL                  ATL","24","2021","2021","1","$34,231","$34,231","$34,231","$34,231"
"Moses Brown","C","CLE                  CLE","22","2021","2021","1","$19,186","$19,186","$19,186","$19,186"
"Reggie Perry","C","POR                  POR","22","2021","2021","10","$17,116","$1,712","$17,116","$17,116"
"Ishmail Wainright","SF","PHX                  PHX","27","2021","2021","1","$8,558","$8,558","$8,558","$8,558"
"Trent Forrest","PG","UTA                  UTA","22","2021","2021","1","$8,558","$8,558","$8,558","$8,558"
"Sekou Doumbouya","SF","LAL                  LAL","21","2021","2021","1","","","",""
"Malcolm Hill","G","CHI                  CHI","26","2021","2021","1","","","",""
"Kyle Guy","SG","MIA                  MIA","24","2021","2021","1","","","",""
"Lindell Wigginton","SG","MIL                  MIL","23","2021","2021","1","","","",""
"Charlie Brown Jr.","SG","PHI                  PHI","23","2021","2022","2","","","",""
"Theo Pinson","SG","DAL                  DAL","26","2021","2021","1","","","",""
"Davon Reed","SG","DEN                  DEN","26","2021","2021","1","","","",""
"Brandon Goodwin","PG","CLE                  CLE","26","2021","2021","1","","","",""
"Jared Harper","PG","NOP                  NOP","24","2021","2021","1","","","",""
"Gary Clark","PF","NOP                  NOP","27","2021","2021","1","","","",""
"Admiral Schofield","SF","ORL                  ORL","24","2021","2021","1","","","",""
"Tyrell Terry","PG","MEM                  MEM","21","2021","2022","2","","","",""
"Quinndary Weatherspoon","SG","GSW                  GSW","25","2021","2021","1","","","",""
"Reggie Perry","C","TOR                  TOR","20","2021","","","","","",""
"Wenyen Gabriel","PF","BKN                  BKN","24","2021","2021","10","","","$99,380","$99,380"
"Mason Jones","SG","LAL                  LAL","23","2021","2021","1","","","",""
"Myles Powell","SG","PHI                  PHI","24","2021","2021","1","","","",""
"Trevelin Queen","SG","HOU                  HOU","24","2021","2021","1","","","",""
"Terry Taylor","SF","IND                  IND","22","2021","2021","1","","","",""
"Javonte Smart","G","MIL                  MIL","22","2021","2021","1","","","",""
"Chaundee Brown","SF","LAL                  LAL","22","2021","2021","1","","","",""
"Mychal Mulder","G","ORL                  ORL","27","2021","2021","1","","","",""
"Ishmail Wainright","SF","PHX                  PHX","27","2021","2021","1","","","",""
"Devontae Cacok","C","SAS                  SAS","25","2021","2021","1","","","",""
"Garrison Mathews","SG","HOU                  HOU","24","2021","2021","1","","","",""
"Jeff Dowtin","PG","GSW                  GSW","24","2021","2021","1","","","",""
"Jay Huff","C","LAL                  LAL","23","2021","2021","1","","","",""
"Brodric Thomas","G","BOS                  BOS","","2021","2021","1","","","",""
"Malik Fitts","PF","UTA                  UTA","24","2021","2021","1","","","",""
"David Duke Jr.","SG","BKN                  BKN","22","2021","2021","1","","","",""
"Chris Clemons","PG","BOS                  BOS","24","2021","2021","1","","","$1,669,178","$1,669,178"
"Tyler Cook","PF","CHI                  CHI","24","2021","2021","1","","","",""
"R.J. Nembhard","PG","CLE                  CLE","22","2021","2021","1","","","",""
"Tacko Fall","C","CLE                  CLE","25","2021","2021","1","","","",""
"Daishen Nix","PG","HOU                  HOU","19","2021","2021","1","","","",""
"Luka Samanic","PF","NYK                  NYK","21","2021","2021","1","","","",""
"Armoni Brooks","SG","HOU                  HOU","23","2021","2021","1","","","",""
"Sekou Doumbouya","SF","LAL                  LAL","20","2021","2021","1","","","",""
"Amir Coffey","SG","LAC                  LAC","24","2021","2021","1","","","",""
"Tyler Bey","SG","HOU                  HOU","23","2021","2021","1","","","",""
"Jamorko Pickett","SF","DET                  DET","23","2021","2021","1","","","",""
"Theo Pinson","SG","NYK                  NYK","25","2021","","","","","",""
"Keljin Blevins","G","POR                  POR","25","2021","2021","1","","","","$1,774,999"
"Yves Pons","G","MEM                  MEM","22","2021","2021","1","","","",""
"Justin James","SG","UTA                  UTA","24","2021","2021","1","","","",""
"Petr Cornelie","PF","DEN                  DEN","26","2021","2021","1","","","",""
"Paul Watson","SG","OKC                  OKC","26","2021","2021","1","","","",""
"Brodric Thomas","G","CLE                  CLE","","2021","2021","1","","","",""
"Justin Robinson","PG","MIL                  MIL","23","2021","2021","1","","","",""
"Caleb Martin","SF","MIA                  MIA","25","2021","2021","1","","","",""
"Chandler Hutchison","SF","PHX                  PHX","25","2021","2021","1","","","",""
"Joe Wieskamp","SF","SAS                  SAS","","2021","2022","2","","","",""
"Anthony Lamb","SF","HOU                  HOU","23","2021","2021","1","","","",""
"Jaquori McLaughlin","PG","DAL                  DAL","23","2021","2021","1","","","",""
"Marcus Garrett","PG","MIA                  MIA","22","2021","2021","1","","","",""
"Grant Riller","PG","PHI                  PHI","24","2021","2021","1","","","",""
"Skylar Mays","SG","ATL                  ATL","23","2021","2021","1","","","$50,000","$50,000"
"DeJon Jarreau","SG","IND                  IND","23","2021","2021","1","","","",""
"Cassius Winston","PG","WAS                  WAS","23","2021","2021","1","","","",""
"Jose Alvarado","PG","NOP                  NOP","23","2021","2021","1","","","",""
"Daulton Hommes","G","NOP                  NOP","25","2021","2021","1","","","",""
"Josh Hall","SF","OKC                  OKC","20","2021","2021","1","","","",""
"Chris Smith","SF","DET                  DET","21","2021","2022","2","","","",""
"Luka Garza","C","DET                  DET","22","2021","2021","1","","","",""
"Kessler Edwards","SF","BKN                  BKN","21","2021","2021","1","","","",""
"Aaron Wiggins","SG","OKC                  OKC","22","2021","2021","1","","","",""
"Sam Hauser","SF","BOS                  BOS","23","2021","2021","1","","","",""
"Markus Howard","PG","DEN                  DEN","21","2021","2021","1","","","",""
"Devon Dotson","PG","CHI                  CHI","22","2021","2021","1","","","",""
"Eugene Omoruyi","SF","DAL                  DAL","24","2021","2021","1","","","",""
"Matthew Hurt","PF","HOU                  HOU","21","2021","2021","1","","","",""
"Killian Tillie","PF","MEM                  MEM","23","2021","2021","1","","","",""
"Ignas Brazdeikis","SF","ORL                  ORL","22","2021","2021","1","","","",""
"Trent Forrest","PG","UTA                  UTA","23","2021","2021","1","","","",""
"Chris Chiozza","PG","GSW                  GSW","25","2021","2021","1","","","",""
"Aaron Henry","SF","PHI                  PHI","21","2021","2021","1","","","",""
"Justin Champagnie","SF","TOR                  TOR","20","2021","2021","1","","","",""
"Neemias Queta","C","SAC                  SAC","22","2021","2021","1","","","",""
"David Johnson","PG","TOR                  TOR","20","2021","2021","1","","","",""
"Jericho Sims","C","NYK                  NYK","22","2021","2022","2","","","",""
"Trendon Watford","PF","POR                  POR","20","2021","2021","1","","","",""
"McKinley Wright IV","PG","MIN                  MIN","22","2021","2021","1","","","",""
"Duane Washington Jr.","PG","IND                  IND","21","2021","2021","1","","","",""
"Sharife Cooper","PG","ATL                  ATL","20","2021","2021","1","","","",""
"Nathan Knight","PF","MIN                  MIN","23","2021","2021","1","","","",""
"Austin Reaves","SG","LAL                  LAL","23","2021","2021","1","","","",""
"Joel Ayayi","G","LAL                  LAL","21","2021","2021","1","","","",""
"Sandro Mamukelashvili","C","MIL                  MIL","22","2021","2022","2","","","",""
"Nate Hinton","SG","DAL                  DAL","22","2021","2021","1","","","",""
"Rayjon Tucker","SF","PHI                  PHI","23","2021","2021","1","","","",""
"Arnoldas Kulboka","SF","CHA                  CHA","23","2021","2021","1","","","",""
"Scottie Lewis","SG","CHA                  CHA","21","2021","2021","1","","","",""
"Rodney Hood","SF","TOR                  TOR","28","2021","","","","","",""
"R.J. Nembhard","PG","CLE                  CLE","23","2021","2021","1","","","",""
"Mac McClung","PG","LAL                  LAL","21","2021","2021","1","","","",""
"Chaundee Brown","SF","ATL                  ATL","23","2021","2022","2","","","",""
"Nate Hinton","SG","IND                  IND","22","2021","2021","1","","","",""
"Gabe York","PG","IND                  IND","28","2021","2021","1","","","",""
"Melvin Frazier Jr.","SF","OKC                  OKC","25","2021","2021","1","","","",""
"Braxton Key","SF","DET                  DET","25","2021","2022","2","","","",""
"Moses Brown","C","CLE                  CLE","22","2021","2021","1","","","",""
"Jared Harper","PG","NOP                  NOP","24","2021","2021","1","","","",""
"Xavier Moon","SG","LAC                  LAC","27","2021","2021","1","","","",""
"Mychal Mulder","G","MIA                  MIA","27","2021","2022","2","","","",""
"Anthony Lamb","SF","HOU                  HOU","22","2021","2021","1","","","",""
"Feron Hunt","SF","NYK                  NYK","22","2021","2022","2","","","",""
"Gabriel Lundberg","G","PHX                  PHX","27","2021","2021","1","","","",""
"Jordan Schakel","SF","WAS                  WAS","23","2021","2022","2","","","",""
"D.J. Stewart Jr.","SG","SAS                  SAS","22","2021","2021","1","","","",""
"Robert Woodard II","SG","SAS                  SAS","22","2021","2021","1","","","",""
"Matt Ryan","SF","BOS                  BOS","24","2021","2021","1","","","",""
"Moses Wright","F","LAC                  LAC","23","2021","2021","1","","","",""
"Brandon Williams","PG","POR                  POR","22","2021","2022","2","","","",""
"Xavier Sneed","SG","UTA                  UTA","24","2021","2022","2","","","",""
"Javonte Smart","G","MIA                  MIA","22","2021","2022","2","","","",""
"Lindy Waters III","SF","OKC                  OKC","24","2021","2022","2","","","",""

