"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Mychal Mulder","G","MIA                  MIA","28","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Ty Jerome","SG","GSW                  GSW","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Juwan Morgan","SF","LAC                  LAC","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Norvel Pelle","PF","IND                  IND","29","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"DaQuan Jeffries","SG","NYK                  NYK","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Jerome Robinson","SG","GSW                  GSW","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Devontae Cacok","C","POR                  POR","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Chris Silva","F","ATL                  ATL","25","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Norvel Pelle","PF","POR                  POR","29","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Bruno Fernando","C","HOU                  HOU","23","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Moses Brown","C","LAC                  LAC","22","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Rayjon Tucker","SF","MIL                  MIL","24","2022","2022","1","$1,902,133","$1,902,133","$1,902,133","$1,902,133"
"Juan Toscano-Anderson","SF","LAL                  LAL","29","2022","2022","1","$1,902,133","$1,902,133","$644,976","$644,976"
"Facundo Campazzo","PG","DAL                  DAL","31","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Saben Lee","PG","TOR                  TOR","23","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Reggie Perry","C","TOR                  TOR","22","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Elijah Hughes","SF","MIL                  MIL","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Okaro White","PF","CHI                  CHI","30","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Jontay Porter","PF","MIL                  MIL","22","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Skylar Mays","SG","PHI                  PHI","25","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Adam Mokoka","SG","OKC                  OKC","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Saben Lee","PG","PHX                  PHX","23","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Jay Scrubb","SG","ORL                  ORL","22","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Jahmi'us Ramsey","SG","OKC                  OKC","21","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Malik Fitts","PF","LAC                  LAC","25","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Robert Woodard II","SG","OKC                  OKC","23","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Anthony Lamb","SF","GSW                  GSW","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Devon Dotson","PG","WAS                  WAS","23","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Kostas Antetokounmpo","PF","CHI                  CHI","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Brodric Thomas","G","BOS                  BOS","","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Zylan Cheatham","SF","NOP                  NOP","26","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Armoni Brooks","SG","ATL                  ATL","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Dusty Hannahs","G","GSW                  GSW","29","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Luka Samanic","PF","BOS                  BOS","22","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Nate Hinton","SG","CLE                  CLE","23","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Marques Bolden","C","MIL                  MIL","24","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Mamadi Diakite","PF","CLE                  CLE","25","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"David Stockton","PG","IND                  IND","31","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Deividas Sirvydis","SF","IND                  IND","21","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"CJ Elleby","SF","MIN                  MIN","22","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Jay Scrubb","SG","LAC                  LAC","21","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Luca Vildoza","PG","MIL                  MIL","26","2022","2022","1","$1,836,090","$1,836,090","$1,836,090","$1,836,090"
"Jeenathan Williams","SG","POR                  POR","24","2022","2023","2","$1,772,508","$886,254","$1,772,508","$1,772,508"
"Stanley Johnson","SF","SAS                  SAS","26","2022","2022","1","$1,670,643","$1,670,643","$1,670,643","$1,670,643"
"David Johnson","PG","TOR                  TOR","21","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Grant Riller","PG","DAL                  DAL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Marial Shayock","SG","BOS                  BOS","27","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Dakota Mathias","SG","MEM                  MEM","27","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Stephen Zimmerman","C","SAS                  SAS","26","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Chaundee Brown","SF","SAS                  SAS","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Mac McClung","PG","PHI                  PHI","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Javonte Smart","G","NOP                  NOP","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Sean McDermott","SF","MEM                  MEM","","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Xavier Sneed","SG","CHA                  CHA","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Nate Darling","SG","LAC                  LAC","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Zavier Simpson","PG","ORL                  ORL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Aleem Ford","SF","ORL                  ORL","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Jalen Harris","PG","NYK                  NYK","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Matt Ryan","SF","LAL                  LAL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"M.J. Walker","SF","NYK                  NYK","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Sharife Cooper","PG","CLE                  CLE","21","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"D.J. Stewart Jr.","SG","DAL                  DAL","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Gabe York","PG","IND                  IND","29","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Malik Ellison","SF","ATL                  ATL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Rob Edwards","SG","MIL                  MIL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Joel Ayayi","G","ORL                  ORL","22","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Jordan Goodwin","PG","WAS                  WAS","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Keifer Sykes","PG","DET                  DET","28","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Paris Bass","G","UTA                  UTA","27","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Micah Potter","C","DET                  DET","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Jamorko Pickett","SF","CLE                  CLE","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Olivier Sarr","C","POR                  POR","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Justin Tillman","PF","DEN                  DEN","26","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Luka Garza","C","MIN                  MIN","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Carlik Jones","PG","CHI                  CHI","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Tyler Hall","SG","DAL                  DAL","25","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"McKinley Wright IV","PG","DAL                  DAL","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Jay Huff","C","LAL                  LAL","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Mac McClung","PG","GSW                  GSW","23","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Xavier Moon","SG","LAC                  LAC","27","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Lindell Wigginton","SG","MIL                  MIL","24","2022","2022","1","$1,637,966","$1,637,966","$1,637,966","$1,637,966"
"Alize Johnson","PF","SAS                  SAS","26","2022","2022","1","$1,493,098","$1,493,098","$1,493,098","$1,493,098"
"Ryan Hawkins","F","TOR                  TOR","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Phillip Wheeler","F","MIN                  MIN","20","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Matt Lewis","G","MIN                  MIN","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Isaiah Miller","G","UTA                  UTA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Christian Vital","PG","TOR                  TOR","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jalen Adaway","G","SAS                  SAS","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jaime Echenique","C","WAS                  WAS","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Bryson Williams","PF","LAC                  LAC","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Eli Brooks","G","IND                  IND","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Tevin Brown","G","IND                  IND","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jermaine Samuels","SF","IND                  IND","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jon Elmore","G","MIA                  MIA","26","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"James Akinjo","PG","NYK                  NYK","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Alex O'Connell","F","SAC                  SAC","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jeriah Horne","SF","SAC                  SAC","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jordan Ford","PG","SAC                  SAC","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Donovan Williams","SF","BKN                  BKN","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Aminu Mohammed","G","PHI                  PHI","20","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Eric Demers","G","BOS                  BOS","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Romeo Weems","SF","MEM                  MEM","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"E.J. Onu","F","MEM                  MEM","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Grant Golden","PF","DEN                  DEN","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Darius Days","SF","MIA                  MIA","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Ethan Thompson","SG","CHI                  CHI","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Simisola Shittu","C","ORL                  ORL","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Reginald Kissoonlal","PF","BOS                  BOS","26","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Craig Sword","G","WAS                  WAS","28","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Adonis Arms","F","PHX                  PHX","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Pierria Henry","G","HOU                  HOU","29","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Henri Drell","SF","CHI                  CHI","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Nate Pierre-Louis","SG","LAL                  LAL","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Trhae Mitchell","F","HOU                  HOU","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jeenathan Williams","SG","UTA                  UTA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Justin Smith","SF","PHI                  PHI","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"A.J. Reeves","SG","BOS                  BOS","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Bryce Hamilton","SG","LAL                  LAL","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Matthew Hurt","PF","MEM                  MEM","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Abdul Gaddy","PG","OKC                  OKC","30","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Alex Morales","G","ORL                  ORL","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Darryl Morsell","SG","UTA                  UTA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jaden Shackelford","G","OKC                  OKC","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"L.J. Figueroa","SF","LAL                  LAL","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Noah Kirkwood","F","BKN                  BKN","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Brandon Rachal","SF","BKN                  BKN","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Kaiser Gates","SF","BKN                  BKN","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"RaiQuan Gray","PF","BKN                  BKN","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"John Butler Jr.","C","NOP                  NOP","19","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jules Bernard","SG","DET                  DET","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Stanley Umude","G","DET                  DET","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"LiAngelo Ball","SF","CHA                  CHA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Grant Golden","PF","DEN                  DEN","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jacob Gilyard","PG","MEM                  MEM","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Justin Bean","F","MEM                  MEM","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Nuni Omot","SF","NYK                  NYK","27","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Garrison Brooks","C","NYK                  NYK","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"RaiQuan Gray","PF","BKN                  BKN","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Marcus Bingham Jr.","PF","DAL                  DAL","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Quinton Rose","SG","NYK                  NYK","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Dru Smith","SG","MIA                  MIA","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Lucas Williamson","G","LAC                  LAC","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Michael Devoe","SG","LAC                  LAC","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Iverson Molinar","SG","MIL                  MIL","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Ibou Badji","C","MIL                  MIL","19","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Kyler Edwards","G","DET                  DET","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Alex Antetokounmpo","SF","MIL                  MIL","20","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Marcus Zegarowski","PG","BKN                  BKN","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Bennie Boatwright","PF","IND                  IND","26","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Keaton Wallace","G","LAC                  LAC","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jalen Crutcher","G","CHA                  CHA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Anthony Duruji","SG","CHA                  CHA","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Quenton Jackson","G","WAS                  WAS","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Davion Mintz","PG","WAS                  WAS","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jaylen Sims","G","CHA                  CHA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Isaiah Whaley","F","CHA                  CHA","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"John Petty Jr.","SF","NOP                  NOP","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Daeqwon Plowden","G","NOP                  NOP","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Chandler Vaudrin","F","CLE                  CLE","25","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"D.J. Steward","PG","SAC                  SAC","20","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Tommy Kuhse","G","SAS                  SAS","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Tyson Etienne","G","ATL                  ATL","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Mouhamadou Gueye","F","DAL                  DAL","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Makur Maker","C","WAS                  WAS","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Isaiah Miller","G","POR                  POR","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jared Rhoden","SG","POR                  POR","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Gabe Brown","SF","TOR                  TOR","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Drake Jeffries","SG","ORL                  ORL","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Sacha Killeya-Jones","PF","OKC                  OKC","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Trevion Williams","C","GSW                  GSW","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Pat Spencer","G","GSW                  GSW","26","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Fabian White Jr.","F","LAL                  LAL","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Javante McCoy","G","LAL                  LAL","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jamal Cain","SF","MIA                  MIA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jamaree Bouyea","PG","MIA                  MIA","23","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Kellan Grady","PG","DEN                  DEN","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Adonis Arms","F","DEN                  DEN","24","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Michael Foster Jr.","PF","PHI                  PHI","19","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Javon Freeman-Liberty","G","CHI                  CHI","22","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Orlando Robinson","C","MIA                  MIA","21","2022","2022","1","$1,017,781","$1,017,781","$1,017,781","$1,017,781"
"Jordan Hall","F","SAS                  SAS","20","2022","2022","1","$935,891","$935,891","$935,891","$935,891"
"James Johnson","PF","IND                  IND","35","2022","2022","1","$935,216","$935,216","$935,216","$935,216"
"Terrence Ross","SF","PHX                  PHX","32","2022","2022","1","$918,516","$918,516","$918,516","$918,516"
"Reggie Jackson","PG","DEN                  DEN","32","2022","2022","1","$918,516","$918,516","$918,516","$918,516"
"Gorgui Dieng","C","SAS                  SAS","33","2022","2022","1","$895,743","$895,743","$895,743","$895,743"
"Dewayne Dedmon","C","PHI                  PHI","33","2022","2022","1","$835,014","$835,014","$835,014","$835,014"
"Justin Holiday","SG","DAL                  DAL","33","2022","2022","1","$819,832","$819,832","$819,832","$819,832"
"Boban Marjanovic","C","HOU                  HOU","34","2022","2022","1","$807,005","$807,005","$807,005","$807,005"
"Patrick Beverley","PG","CHI                  CHI","34","2022","2022","1","$801,614","$801,614","$801,614","$801,614"
"Russell Westbrook","PG","LAC                  LAC","34","2022","2022","1","$784,914","$784,914","$784,914","$784,914"
"Cody Zeller","C","MIA                  MIA","30","2022","2022","1","$743,922","$743,922","$743,922","$743,922"
"Will Barton","SG","TOR                  TOR","32","2022","2022","1","$684,712","$684,712","$684,712","$684,712"
"Goran Dragic","PG","MIL                  MIL","36","2022","2022","1","$617,911","$617,911","$617,911","$617,911"
"Meyers Leonard","C","MIL                  MIL","31","2022","2022","1","$409,916","$409,916","$409,916","$409,916"
"Sandro Mamukelashvili","C","SAS                  SAS","23","2022","2022","1","$357,717","$357,717","$357,717","$357,717"
"D.J. Augustin","PG","HOU                  HOU","35","2022","2022","1","$300,605","$300,605","$300,605","$300,605"
"Anthony Lamb","SF","GSW                  GSW","25","2022","2022","1","$253,254","$253,254","$253,254","$253,254"
"Derrick Favors","C","ATL                  ATL","31","2022","2022","10","$167,003","$16,700","$167,003","$167,003"
"Nerlens Noel","C","BKN                  BKN","28","2022","2022","10","$151,821","$15,182","$151,821","$151,821"
"Meyers Leonard","C","MIL                  MIL","31","2022","2022","10","$151,821","$15,182","$151,821","$151,821"
"Meyers Leonard","C","MIL                  MIL","30","2022","2022","10","$151,821","$15,182","$151,821","$151,821"
"Gorgui Dieng","C","SAS                  SAS","33","2022","2022","10","$151,821","$15,182","$151,821","$151,821"
"Gorgui Dieng","C","SAS                  SAS","32","2022","2022","10","$151,821","$15,182","$151,821","$151,821"
"Willie Cauley-Stein","C","HOU                  HOU","29","2022","2022","10","$141,580","$14,158","$141,580","$141,580"
"Kris Dunn","PG","UTA                  UTA","28","2022","2022","10","$132,091","$13,209","$132,091","$132,091"
"Kris Dunn","PG","UTA                  UTA","28","2022","2022","10","$132,091","$13,209","$132,091","$132,091"
"Shaquille Harrison","PG","POR                  POR","29","2022","2022","10","$122,602","$12,260","$122,602","$122,602"
"Frank Jackson","PG","UTA                  UTA","24","2022","2022","10","$122,602","$12,260","$122,602","$122,602"
"P.J. Dozier","PG","SAC                  SAC","26","2022","2022","10","$122,602","$12,260","$122,602","$122,602"
"P.J. Dozier","PG","SAC                  SAC","26","2022","2022","10","$122,602","$12,260","$122,602","$122,602"
"Sterling Brown","SG","LAL                  LAL","27","2022","2022","10","$122,602","$12,260","$122,602","$122,602"
"Moses Brown","C","BKN                  BKN","23","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"Moses Brown","C","BKN                  BKN","23","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"DaQuan Jeffries","SG","NYK                  NYK","25","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"DaQuan Jeffries","SG","NYK                  NYK","25","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"Chris Silva","F","DAL                  DAL","26","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"Chris Silva","F","DAL                  DAL","26","2022","2022","10","$109,318","$10,932","$109,318","$109,318"
"Skylar Mays","SG","POR                  POR","25","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Jarrell Brantley","PF","UTA                  UTA","","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Sam Merrill","SG","CLE                  CLE","26","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Deonte Burton","SF","SAC                  SAC","28","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Saben Lee","PG","PHX                  PHX","23","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Saben Lee","PG","PHX                  PHX","23","2022","2022","10","$105,522","$10,552","$105,522","$105,522"
"Xavier Sneed","SG","CHA                  CHA","25","2022","2022","10","$94,136","$9,414","$94,136","$94,136"
"Eugene Omoruyi","SF","DET                  DET","26","2022","2022","10","$94,136","$9,414","$94,136","$94,136"
"Eugene Omoruyi","SF","DET                  DET","26","2022","2022","10","$94,136","$9,414","$94,136","$94,136"
"Joe Wieskamp","SF","TOR                  TOR","","2022","2022","10","$94,136","$9,414","$94,136","$94,136"
"Joe Wieskamp","SF","TOR                  TOR","","2022","2022","10","$94,136","$9,414","$94,136","$94,136"
"Jamaree Bouyea","PG","WAS                  WAS","23","2022","2022","10","$58,493","$5,849","$58,493","$58,493"
"Lester Quinones","SG","GSW                  GSW","22","2022","2022","10","$58,493","$5,849","$58,493","$58,493"
"Trevor Keels","SG","NYK                  NYK","19","2022","2022","10","$58,493","$5,849","$58,493","$58,493"
"Stanley Umude","G","DET                  DET","23","2022","2022","10","$58,493","$5,849","$58,493","$58,493"
"Jamaree Bouyea","PG","MIA                  MIA","23","2022","2022","10","$58,493","$5,849","$58,493","$58,493"
"Justin Minaya","F","POR                  POR","24","2022","2022","10","$35,096","$3,510","$35,096","$35,096"
"David Duke Jr.","SG","BKN                  BKN","23","2022","2022","1","$28,241","$28,241","$28,241","$28,241"
"Tristan Thompson","C","LAL                  LAL","32","2022","2022","1","$16,700","$16,700","$16,700","$16,700"
"Willie Cauley-Stein","C","HOU                  HOU","29","2022","2022","1","$14,158","$14,158","$14,158","$14,158"
"Skylar Mays","SG","POR                  POR","25","2022","2022","10","$10,552","$1,055","$10,552","$10,552"
"Chance Comanche","C","POR                  POR","26","2022","2022","10","$5,849","$585","$5,849","$5,849"
